region_user,subclass_A_positive,subclass_B_negative,same_cell_type_label,separator_gene,mean_log2_A,mean_log2_B,pct_A,pct_B,log2_gap
BMAp,012 MEA Slc17a7 Glut,073 MEA-BST Sox6 Gaba,False,Slc17a7,8.206,0.174,93.5,3.3,8.032
BMAp,012 MEA Slc17a7 Glut,073 MEA-BST Sox6 Gaba,False,Chst9,6.794,0.457,82.0,7.6,6.337
BMAp,012 MEA Slc17a7 Glut,073 MEA-BST Sox6 Gaba,False,Crym,5.657,0.427,81.8,7.8,5.231
BMAp,012 MEA Slc17a7 Glut,073 MEA-BST Sox6 Gaba,False,Slc30a3,5.307,0.236,77.4,4.3,5.072
BMAp,012 MEA Slc17a7 Glut,073 MEA-BST Sox6 Gaba,False,Rorb,4.219,0.742,55.6,12.2,3.476
BMAp,012 MEA Slc17a7 Glut,073 MEA-BST Sox6 Gaba,False,Slc29a4,3.819,0.534,64.9,10.2,3.285
BMAp,012 MEA Slc17a7 Glut,073 MEA-BST Sox6 Gaba,False,Zic2,3.169,0.054,57.3,1.0,3.115
BMAp,012 MEA Slc17a7 Glut,073 MEA-BST Sox6 Gaba,False,Lpl,3.565,0.73,56.9,13.2,2.835
BMAp,012 MEA Slc17a7 Glut,073 MEA-BST Sox6 Gaba,False,Slc17a6,2.568,0.26,39.7,4.8,2.308
BMAp,012 MEA Slc17a7 Glut,073 MEA-BST Sox6 Gaba,False,Tbr1,2.15,0.076,40.5,1.5,2.074
BMAp,012 MEA Slc17a7 Glut,073 MEA-BST Sox6 Gaba,False,Fezf2,1.976,0.005,36.7,0.1,1.971
BMAp,012 MEA Slc17a7 Glut,073 MEA-BST Sox6 Gaba,False,Abca8a,1.835,0.157,31.9,2.8,1.677
BMAp,012 MEA Slc17a7 Glut,074 MEA-BST Lhx6 Sp9 Gaba,False,Nfib,9.157,0.534,92.9,9.4,8.623
BMAp,012 MEA Slc17a7 Glut,074 MEA-BST Lhx6 Sp9 Gaba,False,Slc17a7,8.206,0.161,93.5,3.1,8.044
BMAp,012 MEA Slc17a7 Glut,074 MEA-BST Lhx6 Sp9 Gaba,False,Chst9,6.794,0.185,82.0,3.3,6.609
BMAp,012 MEA Slc17a7 Glut,074 MEA-BST Lhx6 Sp9 Gaba,False,Crym,5.657,0.196,81.8,3.7,5.461
BMAp,012 MEA Slc17a7 Glut,074 MEA-BST Lhx6 Sp9 Gaba,False,Slc30a3,5.307,0.242,77.4,4.3,5.065
BMAp,012 MEA Slc17a7 Glut,074 MEA-BST Lhx6 Sp9 Gaba,False,Rorb,4.219,0.838,55.6,13.6,3.381
BMAp,012 MEA Slc17a7 Glut,074 MEA-BST Lhx6 Sp9 Gaba,False,Slc29a4,3.819,0.554,64.9,10.7,3.265
BMAp,012 MEA Slc17a7 Glut,074 MEA-BST Lhx6 Sp9 Gaba,False,Zic2,3.169,0.014,57.3,0.3,3.155
BMAp,012 MEA Slc17a7 Glut,074 MEA-BST Lhx6 Sp9 Gaba,False,Slc17a6,2.568,0.28,39.7,5.4,2.288
BMAp,012 MEA Slc17a7 Glut,074 MEA-BST Lhx6 Sp9 Gaba,False,Tbr1,2.15,0.094,40.5,1.8,2.056
BMAp,012 MEA Slc17a7 Glut,074 MEA-BST Lhx6 Sp9 Gaba,False,Fezf2,1.976,0.005,36.7,0.1,1.97
BMAp,012 MEA Slc17a7 Glut,074 MEA-BST Lhx6 Sp9 Gaba,False,Dnah5,2.764,0.8,48.4,14.8,1.964
BMAp,012 MEA Slc17a7 Glut,082 CEA-BST Ebf1 Pdyn Gaba,False,Nfib,9.157,0.453,92.9,8.7,8.704
BMAp,012 MEA Slc17a7 Glut,082 CEA-BST Ebf1 Pdyn Gaba,False,Slc17a7,8.206,0.13,93.5,2.6,8.076
BMAp,012 MEA Slc17a7 Glut,082 CEA-BST Ebf1 Pdyn Gaba,False,Chst9,6.794,0.337,82.0,5.9,6.458
BMAp,012 MEA Slc17a7 Glut,082 CEA-BST Ebf1 Pdyn Gaba,False,Slc30a3,5.307,0.238,77.4,4.3,5.069
BMAp,012 MEA Slc17a7 Glut,082 CEA-BST Ebf1 Pdyn Gaba,False,Cck,5.781,0.72,79.0,13.8,5.061
BMAp,012 MEA Slc17a7 Glut,082 CEA-BST Ebf1 Pdyn Gaba,False,Rorb,4.219,0.693,55.6,12.0,3.526
BMAp,012 MEA Slc17a7 Glut,082 CEA-BST Ebf1 Pdyn Gaba,False,Zic2,3.169,0.008,57.3,0.2,3.16
BMAp,012 MEA Slc17a7 Glut,082 CEA-BST Ebf1 Pdyn Gaba,False,Lpl,3.565,0.842,56.9,14.5,2.723
BMAp,012 MEA Slc17a7 Glut,082 CEA-BST Ebf1 Pdyn Gaba,False,Slc17a6,2.568,0.289,39.7,5.6,2.279
BMAp,012 MEA Slc17a7 Glut,082 CEA-BST Ebf1 Pdyn Gaba,False,Moxd1,2.244,0.113,36.6,2.2,2.131
BMAp,012 MEA Slc17a7 Glut,082 CEA-BST Ebf1 Pdyn Gaba,False,Tbr1,2.15,0.092,40.5,1.8,2.058
BMAp,012 MEA Slc17a7 Glut,082 CEA-BST Ebf1 Pdyn Gaba,False,Fezf2,1.976,0.003,36.7,0.1,1.973
BMAp,012 MEA Slc17a7 Glut,113 MEA-COA-BMA Ccdc42 Glut,True,Nfib,9.157,0.505,92.9,9.0,8.652
BMAp,012 MEA Slc17a7 Glut,113 MEA-COA-BMA Ccdc42 Glut,True,Slc17a7,8.206,0.604,93.5,10.4,7.601
BMAp,012 MEA Slc17a7 Glut,113 MEA-COA-BMA Ccdc42 Glut,True,Chst9,6.794,0.361,82.0,6.2,6.433
BMAp,012 MEA Slc17a7 Glut,113 MEA-COA-BMA Ccdc42 Glut,True,Slc30a3,5.307,0.076,77.4,1.4,5.231
BMAp,012 MEA Slc17a7 Glut,113 MEA-COA-BMA Ccdc42 Glut,True,Reln,4.409,0.434,60.8,7.8,3.974
BMAp,012 MEA Slc17a7 Glut,113 MEA-COA-BMA Ccdc42 Glut,True,Etv1,3.932,0.444,61.6,8.2,3.489
BMAp,012 MEA Slc17a7 Glut,113 MEA-COA-BMA Ccdc42 Glut,True,Slc29a4,3.819,0.405,64.9,7.9,3.414
BMAp,012 MEA Slc17a7 Glut,113 MEA-COA-BMA Ccdc42 Glut,True,Rorb,4.219,0.907,55.6,13.7,3.312
BMAp,012 MEA Slc17a7 Glut,113 MEA-COA-BMA Ccdc42 Glut,True,Zic2,3.169,0.034,57.3,0.6,3.135
BMAp,012 MEA Slc17a7 Glut,113 MEA-COA-BMA Ccdc42 Glut,True,Lpl,3.565,0.64,56.9,12.0,2.925
BMAp,012 MEA Slc17a7 Glut,113 MEA-COA-BMA Ccdc42 Glut,True,Moxd1,2.244,0.107,36.6,2.0,2.137
BMAp,012 MEA Slc17a7 Glut,113 MEA-COA-BMA Ccdc42 Glut,True,Fezf2,1.976,0.019,36.7,0.3,1.957
BMAp,012 MEA Slc17a7 Glut,119 SI-MA-LPO-LHA Skor1 Glut,False,Slc17a7,8.206,0.573,93.5,9.9,7.633
BMAp,012 MEA Slc17a7 Glut,119 SI-MA-LPO-LHA Skor1 Glut,False,Chst9,6.794,0.176,82.0,3.1,6.619
BMAp,012 MEA Slc17a7 Glut,119 SI-MA-LPO-LHA Skor1 Glut,False,Trhr,6.584,0.56,87.3,9.6,6.024
BMAp,012 MEA Slc17a7 Glut,119 SI-MA-LPO-LHA Skor1 Glut,False,Crym,5.657,0.171,81.8,3.3,5.486
BMAp,012 MEA Slc17a7 Glut,119 SI-MA-LPO-LHA Skor1 Glut,False,Col23a1,5.807,0.341,80.2,6.4,5.466
BMAp,012 MEA Slc17a7 Glut,119 SI-MA-LPO-LHA Skor1 Glut,False,Slc30a3,5.307,0.49,77.4,8.8,4.817
BMAp,012 MEA Slc17a7 Glut,119 SI-MA-LPO-LHA Skor1 Glut,False,Rorb,4.219,0.342,55.6,5.8,3.877
BMAp,012 MEA Slc17a7 Glut,119 SI-MA-LPO-LHA Skor1 Glut,False,Lpl,3.565,0.082,56.9,1.6,3.483
BMAp,012 MEA Slc17a7 Glut,119 SI-MA-LPO-LHA Skor1 Glut,False,Otof,3.764,0.476,63.3,8.9,3.288
BMAp,012 MEA Slc17a7 Glut,119 SI-MA-LPO-LHA Skor1 Glut,False,Dnah5,2.764,0.2,48.4,3.7,2.564
BMAp,012 MEA Slc17a7 Glut,119 SI-MA-LPO-LHA Skor1 Glut,False,Moxd1,2.244,0.089,36.6,1.6,2.155
BMAp,012 MEA Slc17a7 Glut,119 SI-MA-LPO-LHA Skor1 Glut,False,Abca8a,1.835,0.057,31.9,1.1,1.778
BMAp,012 MEA Slc17a7 Glut,120 MEA Otp Foxp2 Glut,False,Nfib,9.157,0.426,92.9,8.1,8.731
BMAp,012 MEA Slc17a7 Glut,120 MEA Otp Foxp2 Glut,False,Slc17a7,8.206,0.171,93.5,3.4,8.034
BMAp,012 MEA Slc17a7 Glut,120 MEA Otp Foxp2 Glut,False,Slc30a3,5.307,0.055,77.4,1.1,5.252
BMAp,012 MEA Slc17a7 Glut,120 MEA Otp Foxp2 Glut,False,Reln,4.409,0.504,60.8,9.1,3.904
BMAp,012 MEA Slc17a7 Glut,120 MEA Otp Foxp2 Glut,False,Etv1,3.932,0.241,61.6,4.6,3.691
BMAp,012 MEA Slc17a7 Glut,120 MEA Otp Foxp2 Glut,False,Rorb,4.219,0.838,55.6,14.4,3.381
BMAp,012 MEA Slc17a7 Glut,120 MEA Otp Foxp2 Glut,False,Slc29a4,3.819,0.595,64.9,11.8,3.224
BMAp,012 MEA Slc17a7 Glut,120 MEA Otp Foxp2 Glut,False,Zic2,3.169,0.134,57.3,2.7,3.035
BMAp,012 MEA Slc17a7 Glut,120 MEA Otp Foxp2 Glut,False,Moxd1,2.244,0.117,36.6,2.1,2.127
BMAp,012 MEA Slc17a7 Glut,120 MEA Otp Foxp2 Glut,False,Tbr1,2.15,0.114,40.5,2.3,2.036
BMAp,012 MEA Slc17a7 Glut,120 MEA Otp Foxp2 Glut,False,Fezf2,1.976,0.003,36.7,0.1,1.973
BMAp,012 MEA Slc17a7 Glut,120 MEA Otp Foxp2 Glut,False,Abca8a,1.835,0.041,31.9,0.8,1.794
BMAp,012 MEA Slc17a7 Glut,121 MEA-BST Otp Zic2 Glut,False,Cck,5.781,0.603,79.0,11.2,5.178
BMAp,012 MEA Slc17a7 Glut,121 MEA-BST Otp Zic2 Glut,False,Slc30a3,5.307,0.133,77.4,2.5,5.174
BMAp,012 MEA Slc17a7 Glut,121 MEA-BST Otp Zic2 Glut,False,Crym,5.657,0.723,81.8,12.8,4.934
BMAp,012 MEA Slc17a7 Glut,121 MEA-BST Otp Zic2 Glut,False,Rorb,4.219,0.659,55.6,11.0,3.56
BMAp,012 MEA Slc17a7 Glut,121 MEA-BST Otp Zic2 Glut,False,Etv1,3.932,0.76,61.6,11.4,3.172
BMAp,012 MEA Slc17a7 Glut,121 MEA-BST Otp Zic2 Glut,False,Moxd1,2.244,0.075,36.6,1.4,2.169
BMAp,012 MEA Slc17a7 Glut,121 MEA-BST Otp Zic2 Glut,False,Tbr1,2.15,0.1,40.5,1.8,2.05
BMAp,012 MEA Slc17a7 Glut,121 MEA-BST Otp Zic2 Glut,False,Fezf2,1.976,0.011,36.7,0.2,1.965
BMAp,012 MEA Slc17a7 Glut,121 MEA-BST Otp Zic2 Glut,False,Abca8a,1.835,0.028,31.9,0.6,1.807
BMAp,012 MEA Slc17a7 Glut,121 MEA-BST Otp Zic2 Glut,False,Ntsr1,1.865,0.158,35.0,2.9,1.707
BMAp,073 MEA-BST Sox6 Gaba,012 MEA Slc17a7 Glut,False,Slc32a1,7.734,0.335,98.1,6.7,7.399
BMAp,073 MEA-BST Sox6 Gaba,012 MEA Slc17a7 Glut,False,Sox6,5.018,0.315,58.2,6.2,4.704
BMAp,073 MEA-BST Sox6 Gaba,012 MEA Slc17a7 Glut,False,Foxp2,2.629,0.383,32.4,7.5,2.247
BMAp,073 MEA-BST Sox6 Gaba,012 MEA Slc17a7 Glut,False,Oprk1,2.068,0.148,32.1,2.7,1.92
BMAp,073 MEA-BST Sox6 Gaba,012 MEA Slc17a7 Glut,False,Sp8,1.907,0.013,31.6,0.3,1.895
BMAp,073 MEA-BST Sox6 Gaba,012 MEA Slc17a7 Glut,False,Pnoc,2.193,0.333,35.0,5.7,1.86
BMAp,073 MEA-BST Sox6 Gaba,012 MEA Slc17a7 Glut,False,Penk,2.346,0.608,37.3,10.6,1.738
BMAp,073 MEA-BST Sox6 Gaba,012 MEA Slc17a7 Glut,False,Lamb3,1.931,0.457,33.0,9.0,1.474
BMAp,073 MEA-BST Sox6 Gaba,012 MEA Slc17a7 Glut,False,Mpped1,1.877,0.677,30.9,12.2,1.2
BMAp,073 MEA-BST Sox6 Gaba,012 MEA Slc17a7 Glut,False,Unc5b,1.497,0.332,26.4,6.2,1.165
BMAp,073 MEA-BST Sox6 Gaba,074 MEA-BST Lhx6 Sp9 Gaba,True,Prox1,4.302,0.441,57.0,7.1,3.861
BMAp,073 MEA-BST Sox6 Gaba,074 MEA-BST Lhx6 Sp9 Gaba,True,Nfib,3.307,0.534,39.0,9.4,2.772
BMAp,073 MEA-BST Sox6 Gaba,074 MEA-BST Lhx6 Sp9 Gaba,True,Sp8,1.907,0.056,31.6,0.9,1.851
BMAp,073 MEA-BST Sox6 Gaba,082 CEA-BST Ebf1 Pdyn Gaba,True,Sox6,5.018,0.316,58.2,6.1,4.702
BMAp,073 MEA-BST Sox6 Gaba,082 CEA-BST Ebf1 Pdyn Gaba,True,Prox1,4.302,0.128,57.0,2.5,4.174
BMAp,073 MEA-BST Sox6 Gaba,082 CEA-BST Ebf1 Pdyn Gaba,True,Nfib,3.307,0.453,39.0,8.7,2.854
BMAp,073 MEA-BST Sox6 Gaba,082 CEA-BST Ebf1 Pdyn Gaba,True,Sp8,1.907,0.017,31.6,0.3,1.89
BMAp,073 MEA-BST Sox6 Gaba,082 CEA-BST Ebf1 Pdyn Gaba,True,Unc5b,1.497,0.109,26.4,2.2,1.388
BMAp,073 MEA-BST Sox6 Gaba,082 CEA-BST Ebf1 Pdyn Gaba,True,Lamb3,1.931,0.684,33.0,13.2,1.247
BMAp,073 MEA-BST Sox6 Gaba,113 MEA-COA-BMA Ccdc42 Glut,False,Slc32a1,7.734,0.394,98.1,7.4,7.34
BMAp,073 MEA-BST Sox6 Gaba,113 MEA-COA-BMA Ccdc42 Glut,False,Sox6,5.018,0.4,58.2,7.6,4.618
BMAp,073 MEA-BST Sox6 Gaba,113 MEA-COA-BMA Ccdc42 Glut,False,Prox1,4.302,0.403,57.0,7.5,3.898
BMAp,073 MEA-BST Sox6 Gaba,113 MEA-COA-BMA Ccdc42 Glut,False,Nfib,3.307,0.505,39.0,9.0,2.801
BMAp,073 MEA-BST Sox6 Gaba,113 MEA-COA-BMA Ccdc42 Glut,False,Reln,3.1,0.434,40.5,7.8,2.666
BMAp,073 MEA-BST Sox6 Gaba,113 MEA-COA-BMA Ccdc42 Glut,False,Sp8,1.907,0.015,31.6,0.3,1.892
BMAp,073 MEA-BST Sox6 Gaba,113 MEA-COA-BMA Ccdc42 Glut,False,Pnoc,2.193,0.353,35.0,6.8,1.84
BMAp,073 MEA-BST Sox6 Gaba,119 SI-MA-LPO-LHA Skor1 Glut,False,Slc32a1,7.734,0.705,98.1,11.6,7.029
BMAp,073 MEA-BST Sox6 Gaba,119 SI-MA-LPO-LHA Skor1 Glut,False,Sox6,5.018,0.346,58.2,6.4,4.672
BMAp,073 MEA-BST Sox6 Gaba,119 SI-MA-LPO-LHA Skor1 Glut,False,Prox1,4.302,0.157,57.0,2.8,4.145
BMAp,073 MEA-BST Sox6 Gaba,119 SI-MA-LPO-LHA Skor1 Glut,False,Foxp2,2.629,0.426,32.4,7.8,2.203
BMAp,073 MEA-BST Sox6 Gaba,119 SI-MA-LPO-LHA Skor1 Glut,False,Pnoc,2.193,0.272,35.0,4.9,1.921
BMAp,073 MEA-BST Sox6 Gaba,119 SI-MA-LPO-LHA Skor1 Glut,False,Sp8,1.907,0.017,31.6,0.3,1.891
BMAp,073 MEA-BST Sox6 Gaba,119 SI-MA-LPO-LHA Skor1 Glut,False,Penk,2.346,0.475,37.3,9.0,1.871
BMAp,073 MEA-BST Sox6 Gaba,119 SI-MA-LPO-LHA Skor1 Glut,False,Otof,2.191,0.476,36.1,8.9,1.715
BMAp,073 MEA-BST Sox6 Gaba,119 SI-MA-LPO-LHA Skor1 Glut,False,Col23a1,2.003,0.341,32.2,6.4,1.662
BMAp,073 MEA-BST Sox6 Gaba,119 SI-MA-LPO-LHA Skor1 Glut,False,Lamb3,1.931,0.462,33.0,8.6,1.469
BMAp,073 MEA-BST Sox6 Gaba,119 SI-MA-LPO-LHA Skor1 Glut,False,Trhr,1.7,0.56,26.6,9.6,1.14
BMAp,073 MEA-BST Sox6 Gaba,120 MEA Otp Foxp2 Glut,False,Slc32a1,7.734,0.389,98.1,7.5,7.345
BMAp,073 MEA-BST Sox6 Gaba,120 MEA Otp Foxp2 Glut,False,Sox6,5.018,0.55,58.2,9.7,4.468
BMAp,073 MEA-BST Sox6 Gaba,120 MEA Otp Foxp2 Glut,False,Prox1,4.302,0.059,57.0,1.2,4.243
BMAp,073 MEA-BST Sox6 Gaba,120 MEA Otp Foxp2 Glut,False,Nfib,3.307,0.426,39.0,8.1,2.88
BMAp,073 MEA-BST Sox6 Gaba,120 MEA Otp Foxp2 Glut,False,Reln,3.1,0.504,40.5,9.1,2.596
BMAp,073 MEA-BST Sox6 Gaba,120 MEA Otp Foxp2 Glut,False,Sp8,1.907,0.009,31.6,0.2,1.898
BMAp,073 MEA-BST Sox6 Gaba,120 MEA Otp Foxp2 Glut,False,Pnoc,2.193,0.7,35.0,12.8,1.493
BMAp,073 MEA-BST Sox6 Gaba,120 MEA Otp Foxp2 Glut,False,Oprk1,2.068,0.728,32.1,13.1,1.34
BMAp,073 MEA-BST Sox6 Gaba,121 MEA-BST Otp Zic2 Glut,False,Slc32a1,7.734,0.654,98.1,11.5,7.08
BMAp,073 MEA-BST Sox6 Gaba,121 MEA-BST Otp Zic2 Glut,False,Sox6,5.018,0.349,58.2,6.5,4.669
BMAp,073 MEA-BST Sox6 Gaba,121 MEA-BST Otp Zic2 Glut,False,Prox1,4.302,0.219,57.0,4.0,4.083
BMAp,073 MEA-BST Sox6 Gaba,121 MEA-BST Otp Zic2 Glut,False,Sp8,1.907,0.024,31.6,0.5,1.884
BMAp,073 MEA-BST Sox6 Gaba,121 MEA-BST Otp Zic2 Glut,False,Oprk1,2.068,0.684,32.1,12.1,1.384
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,012 MEA Slc17a7 Glut,False,Slc32a1,7.868,0.335,98.7,6.7,7.533
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,012 MEA Slc17a7 Glut,False,Lhx6,6.194,0.119,88.7,2.4,6.075
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,012 MEA Slc17a7 Glut,False,Foxp2,5.772,0.383,66.5,7.5,5.389
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,012 MEA Slc17a7 Glut,False,Sp9,5.198,0.092,79.0,1.9,5.106
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,012 MEA Slc17a7 Glut,False,Sox6,3.803,0.315,48.7,6.2,3.489
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,012 MEA Slc17a7 Glut,False,Nr2e1,3.499,0.046,58.6,0.9,3.454
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,012 MEA Slc17a7 Glut,False,Tac1,3.844,0.852,50.4,14.1,2.992
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,012 MEA Slc17a7 Glut,False,Pnoc,2.97,0.333,44.1,5.7,2.637
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,012 MEA Slc17a7 Glut,False,Cartpt,2.454,0.297,35.7,5.9,2.157
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,012 MEA Slc17a7 Glut,False,Lamb3,2.521,0.457,42.5,9.0,2.064
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,012 MEA Slc17a7 Glut,False,Unc5b,2.356,0.332,39.8,6.2,2.023
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,012 MEA Slc17a7 Glut,False,Oprk1,1.664,0.148,27.7,2.7,1.516
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,073 MEA-BST Sox6 Gaba,True,Lhx6,6.194,0.295,88.7,5.3,5.898
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,073 MEA-BST Sox6 Gaba,True,Sp9,5.198,0.778,79.0,13.2,4.42
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,073 MEA-BST Sox6 Gaba,True,Lpl,2.868,0.73,45.9,13.2,2.138
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,082 CEA-BST Ebf1 Pdyn Gaba,True,Lhx6,6.194,0.198,88.7,3.9,5.995
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,082 CEA-BST Ebf1 Pdyn Gaba,True,Sp9,5.198,0.145,79.0,2.8,5.053
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,082 CEA-BST Ebf1 Pdyn Gaba,True,Sox6,3.803,0.316,48.7,6.1,3.487
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,082 CEA-BST Ebf1 Pdyn Gaba,True,Nr2e1,3.499,0.034,58.6,0.7,3.466
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,082 CEA-BST Ebf1 Pdyn Gaba,True,Unc5b,2.356,0.109,39.8,2.2,2.247
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,082 CEA-BST Ebf1 Pdyn Gaba,True,Lpl,2.868,0.842,45.9,14.5,2.026
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,082 CEA-BST Ebf1 Pdyn Gaba,True,Lamb3,2.521,0.684,42.5,13.2,1.837
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,082 CEA-BST Ebf1 Pdyn Gaba,True,Cartpt,2.454,0.722,35.7,13.1,1.732
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,082 CEA-BST Ebf1 Pdyn Gaba,True,Cck,1.972,0.72,30.2,13.8,1.252
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,113 MEA-COA-BMA Ccdc42 Glut,False,Slc32a1,7.868,0.394,98.7,7.4,7.474
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,113 MEA-COA-BMA Ccdc42 Glut,False,Lhx6,6.194,0.143,88.7,2.7,6.051
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,113 MEA-COA-BMA Ccdc42 Glut,False,Sp9,5.198,0.11,79.0,2.1,5.088
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,113 MEA-COA-BMA Ccdc42 Glut,False,Nr2e1,3.499,0.032,58.6,0.6,3.467
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,113 MEA-COA-BMA Ccdc42 Glut,False,Sox6,3.803,0.4,48.7,7.6,3.403
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,113 MEA-COA-BMA Ccdc42 Glut,False,Pnoc,2.97,0.353,44.1,6.8,2.617
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,113 MEA-COA-BMA Ccdc42 Glut,False,Lpl,2.868,0.64,45.9,12.0,2.228
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,119 SI-MA-LPO-LHA Skor1 Glut,False,Slc32a1,7.868,0.705,98.7,11.6,7.163
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,119 SI-MA-LPO-LHA Skor1 Glut,False,Lhx6,6.194,0.189,88.7,3.5,6.005
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,119 SI-MA-LPO-LHA Skor1 Glut,False,Foxp2,5.772,0.426,66.5,7.8,5.346
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,119 SI-MA-LPO-LHA Skor1 Glut,False,Sp9,5.198,0.112,79.0,2.1,5.086
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,119 SI-MA-LPO-LHA Skor1 Glut,False,Nr2e1,3.499,0.026,58.6,0.5,3.473
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,119 SI-MA-LPO-LHA Skor1 Glut,False,Sox6,3.803,0.346,48.7,6.4,3.458
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,119 SI-MA-LPO-LHA Skor1 Glut,False,Tac1,3.844,0.68,50.4,12.2,3.164
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,119 SI-MA-LPO-LHA Skor1 Glut,False,Lpl,2.868,0.082,45.9,1.6,2.786
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,119 SI-MA-LPO-LHA Skor1 Glut,False,Pnoc,2.97,0.272,44.1,4.9,2.698
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,119 SI-MA-LPO-LHA Skor1 Glut,False,Cartpt,2.454,0.252,35.7,4.8,2.203
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,119 SI-MA-LPO-LHA Skor1 Glut,False,Lamb3,2.521,0.462,42.5,8.6,2.059
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,119 SI-MA-LPO-LHA Skor1 Glut,False,Col23a1,2.121,0.341,35.0,6.4,1.78
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,120 MEA Otp Foxp2 Glut,False,Slc32a1,7.868,0.389,98.7,7.5,7.479
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,120 MEA Otp Foxp2 Glut,False,Lhx6,6.194,0.125,88.7,2.4,6.068
BMAp,074 MEA-BST Lhx6 Sp9 Gaba,120 MEA Otp Foxp2 Glut,False,Sp9,5.198,0.094,79.0,1.9,5.104
