region_user,supertype,gpcr_gene,n_cells,mean_log2_expr,pct_expr,rank_mean_expr,rank_pct_expr,combined_rank_score,rank_combined,specificity_log2,rank_specificity,taxonomy_level,evidence_source
AId,0009 L5/6 IT TPE-ENT Glut_3,Oprd1,583,1.0444203615188599,18.524871355060036,17.0,16.0,33.0,14.0,-3.828423857688904,15.0,supertype,Allen_WMB_10X_computed
AId,0039 L2/3 IT PIR-ENTl Glut_1,Oprd1,135,0.7905244827270508,15.555555555555555,15.0,14.0,29.0,15.0,-4.082319736480713,13.0,supertype,Allen_WMB_10X_computed
AId,0231 Sst Gaba_18,Oprd1,45,0.6800897121429443,13.333333333333334,13.0,10.0,23.0,12.0,-4.192754507064819,11.0,supertype,Allen_WMB_10X_computed
AId,0013 L6 IT CTX Glut_1,Oprd1,832,0.659081220626831,11.538461538461538,17.0,16.0,33.0,16.0,-4.213762998580933,17.0,supertype,Allen_WMB_10X_computed
AId,0114 L6 CT CTX Glut_1,Oprd1,4563,0.6576283574104309,11.768573307034845,12.0,12.0,24.0,11.0,-4.215215861797333,11.0,supertype,Allen_WMB_10X_computed
AId,0110 L6b CTX Glut_1,Oprd1,178,0.5658146142959595,9.550561797752808,13.0,12.0,25.0,13.0,-4.307029604911804,12.0,supertype,Allen_WMB_10X_computed
AId,0041 L2/3 IT PIR-ENTl Glut_3,Oprd1,207,0.5361140370368958,9.178743961352657,15.0,14.0,29.0,15.0,-4.336730182170868,11.0,supertype,Allen_WMB_10X_computed
AId,0104 L6b EPd Glut_2,Oprd1,40,0.5267218351364136,10.0,14.0,12.0,26.0,13.0,-4.34612238407135,13.0,supertype,Allen_WMB_10X_computed
AId,0002 CLA-EPd-CTX Car3 Glut_2,Oprd1,140,0.44293132424354553,7.857142857142857,17.0,16.0,33.0,15.0,-4.429912894964218,17.0,supertype,Allen_WMB_10X_computed
AId,0016 L6 IT CTX Glut_4,Oprd1,246,0.4413074254989624,8.536585365853659,17.0,16.0,33.0,16.0,-4.431536793708801,16.0,supertype,Allen_WMB_10X_computed
AId,0023 L4/5 IT CTX Glut_1,Oprd1,2389,0.42620840668678284,8.120552532440351,15.0,15.0,30.0,13.0,-4.446635812520981,14.0,supertype,Allen_WMB_10X_computed
AId,0125 L5 NP CTX Glut_4,Oprd1,146,0.37190815806388855,6.164383561643835,15.0,14.0,29.0,15.0,-4.500936061143875,11.0,supertype,Allen_WMB_10X_computed
AId,0090 L5 ET CTX Glut_1,Oprd1,254,0.3677617013454437,7.480314960629922,13.0,11.0,24.0,13.0,-4.50508251786232,12.0,supertype,Allen_WMB_10X_computed
AId,0024 L4/5 IT CTX Glut_2,Oprd1,382,0.3276093602180481,5.49738219895288,14.0,14.0,28.0,14.0,-4.545234858989716,14.0,supertype,Allen_WMB_10X_computed
AId,0003 IT EP-CLA Glut_1,Oprd1,4017,0.2571404278278351,4.978839930296241,19.0,19.0,38.0,18.0,-4.615703791379929,18.0,supertype,Allen_WMB_10X_computed
AId,0112 L6b CTX Glut_3,Oprd1,114,0.2435722053050995,4.385964912280701,15.0,15.0,30.0,14.0,-4.629272013902664,13.0,supertype,Allen_WMB_10X_computed
AId,0091 L5 ET CTX Glut_2,Oprd1,355,0.22760550677776337,5.070422535211268,15.0,13.0,28.0,13.0,-4.64523871243,12.0,supertype,Allen_WMB_10X_computed
AId,0113 L6b CTX Glut_4,Oprd1,74,0.21458353102207184,4.054054054054054,14.0,11.0,25.0,14.0,-4.658260688185692,15.0,supertype,Allen_WMB_10X_computed
AId,0241 Sst Chodl Gaba_4,Oprd1,300,0.18755728006362915,3.3333333333333335,18.0,18.0,36.0,16.0,-4.6852869391441345,12.0,supertype,Allen_WMB_10X_computed
AId,0094 L5 ET CTX Glut_5,Oprd1,524,0.13477914035320282,2.8625954198473282,15.0,13.0,28.0,13.0,-4.738065078854561,12.0,supertype,Allen_WMB_10X_computed
AId,0042 L2/3 IT PIR-ENTl Glut_4,Oprd1,183,0.13080890476703644,2.185792349726776,16.0,15.0,31.0,14.0,-4.742035314440727,11.0,supertype,Allen_WMB_10X_computed
AId,0040 L2/3 IT PIR-ENTl Glut_2,Oprd1,273,0.09788010269403458,1.465201465201465,16.0,15.0,31.0,16.0,-4.774964116513729,13.0,supertype,Allen_WMB_10X_computed
AId,0123 L5 NP CTX Glut_2,Oprd1,2457,0.0856325626373291,1.4245014245014245,17.0,17.0,34.0,16.0,-4.787211656570435,12.0,supertype,Allen_WMB_10X_computed
AId,0190 Sncg Gaba_6,Oprd1,167,0.07268590480089188,1.1976047904191618,18.0,18.0,36.0,17.0,-4.800158314406872,13.0,supertype,Allen_WMB_10X_computed
AId,0201 Lamp5 Gaba_3,Oprd1,258,0.07089468091726303,1.1627906976744187,18.0,15.0,33.0,18.0,-4.801949538290501,13.0,supertype,Allen_WMB_10X_computed
AId,0191 Sncg Gaba_7,Oprd1,111,0.06076531484723091,0.9009009009009009,19.0,16.0,35.0,17.0,-4.812078904360533,12.0,supertype,Allen_WMB_10X_computed
AId,0124 L5 NP CTX Glut_3,Oprd1,806,0.06067398935556412,0.9925558312655087,17.0,17.0,34.0,17.0,-4.8121702298521996,14.0,supertype,Allen_WMB_10X_computed
AId,0188 Sncg Gaba_4,Oprd1,157,0.05869254469871521,1.2738853503184715,20.0,19.0,39.0,18.0,-4.8141516745090485,12.0,supertype,Allen_WMB_10X_computed
AId,0176 Vip Gaba_4,Oprd1,334,0.054113857448101044,0.8982035928143712,18.0,16.0,34.0,17.0,-4.818730361759663,14.0,supertype,Allen_WMB_10X_computed
AId,0175 Vip Gaba_3,Oprd1,562,0.04215274378657341,0.7117437722419928,19.0,18.0,37.0,18.0,-4.83069147542119,13.0,supertype,Allen_WMB_10X_computed
AId,0192 Sncg Gaba_8,Oprd1,151,0.041746534407138824,0.6622516556291391,19.0,18.0,37.0,17.0,-4.831097684800625,14.0,supertype,Allen_WMB_10X_computed
AId,0184 Vip Gaba_12,Oprd1,174,0.033833570778369904,0.5747126436781609,19.0,18.0,37.0,17.0,-4.839010648429394,14.0,supertype,Allen_WMB_10X_computed
AId,0185 Sncg Gaba_1,Oprd1,171,0.03274552896618843,0.5847953216374269,20.0,18.0,38.0,17.0,-4.840098690241575,15.0,supertype,Allen_WMB_10X_computed
AId,1181 COP NN_1,Oprd1,556,0.03199973329901695,0.539568345323741,17.0,15.0,32.0,17.0,-4.840844485908747,6.0,supertype,Allen_WMB_10X_computed
AId,0199 Lamp5 Gaba_1,Oprd1,2788,0.028592843562364578,0.4662840746054519,19.0,18.0,37.0,19.0,-4.844251375645399,11.0,supertype,Allen_WMB_10X_computed
AId,0203 Lamp5 Lhx6 Gaba_1,Oprd1,370,0.026741873472929,0.5405405405405406,19.0,17.0,36.0,17.0,-4.846102345734835,10.0,supertype,Allen_WMB_10X_computed
AId,0186 Sncg Gaba_2,Oprd1,228,0.02366706170141697,0.43859649122807015,19.0,16.0,35.0,17.0,-4.849177157506347,14.0,supertype,Allen_WMB_10X_computed
AId,0178 Vip Gaba_6,Oprd1,528,0.023418046534061432,0.3787878787878788,19.0,17.0,36.0,19.0,-4.849426172673702,13.0,supertype,Allen_WMB_10X_computed
AId,0173 Vip Gaba_1,Oprd1,522,0.023154843598604202,0.38314176245210724,19.0,17.0,36.0,19.0,-4.8496893756091595,14.0,supertype,Allen_WMB_10X_computed
AId,1184 MOL NN_4,Oprd1,1875,0.02212299033999443,0.32,16.0,14.0,30.0,16.0,-4.850721228867769,6.0,supertype,Allen_WMB_10X_computed
AId,1194 Microglia NN_1,Oprd1,4610,0.022000910714268684,0.28199566160520606,17.0,17.0,34.0,17.0,-4.850843308493495,5.0,supertype,Allen_WMB_10X_computed
AId,1195 BAM NN_1,Oprd1,364,0.021734604611992836,0.27472527472527475,18.0,14.0,32.0,18.0,-4.851109614595771,5.0,supertype,Allen_WMB_10X_computed
AId,0177 Vip Gaba_5,Oprd1,986,0.018546415492892265,0.3042596348884381,20.0,19.0,39.0,19.0,-4.854297803714871,15.0,supertype,Allen_WMB_10X_computed
AId,0174 Vip Gaba_2,Oprd1,378,0.01748543605208397,0.26455026455026454,18.0,17.0,35.0,16.0,-4.85535878315568,12.0,supertype,Allen_WMB_10X_computed
AId,1163 Astro-TE NN_3,Oprd1,8356,0.01716757006943226,0.25131641933939686,19.0,19.0,38.0,19.0,-4.855676649138331,8.0,supertype,Allen_WMB_10X_computed
AId,1179 OPC NN_1,Oprd1,4336,0.015108425170183182,0.23062730627306272,19.0,18.0,37.0,19.0,-4.8577357940375805,8.0,supertype,Allen_WMB_10X_computed
AId,0202 Lamp5 Gaba_4,Oprd1,361,0.013401704840362072,0.2770083102493075,21.0,19.0,40.0,20.0,-4.859442514367402,11.0,supertype,Allen_WMB_10X_computed
AId,1193 Endo NN_1,Oprd1,2903,0.012275788933038712,0.17223561832586978,19.0,19.0,38.0,18.0,-4.860568430274725,5.0,supertype,Allen_WMB_10X_computed
AId,1191 Peri NN_1,Oprd1,673,0.011864632368087769,0.1485884101040119,18.0,15.0,33.0,18.0,-4.860979586839676,6.0,supertype,Allen_WMB_10X_computed
AId,0187 Sncg Gaba_3,Oprd1,635,0.00915747880935669,0.15748031496062992,21.0,19.0,40.0,19.0,-4.863686740398407,14.0,supertype,Allen_WMB_10X_computed
AId,0135 HPF CR Glut_1,Oprd1,49,0.0,0.0,15.0,11.0,26.0,15.0,-4.872844219207764,7.0,supertype,Allen_WMB_10X_computed
AId,0162 OB Dopa-Gaba_1,Oprd1,35,0.0,0.0,15.0,12.0,27.0,14.0,-4.872844219207764,12.0,supertype,Allen_WMB_10X_computed
AId,0180 Vip Gaba_8,Oprd1,76,0.0,0.0,19.0,18.0,37.0,18.0,-4.872844219207764,14.0,supertype,Allen_WMB_10X_computed
AId,0181 Vip Gaba_9,Oprd1,48,0.0,0.0,17.0,13.0,30.0,16.0,-4.872844219207764,13.0,supertype,Allen_WMB_10X_computed
AId,0183 Vip Gaba_11,Oprd1,97,0.0,0.0,17.0,16.0,33.0,16.0,-4.872844219207764,12.0,supertype,Allen_WMB_10X_computed
AId,0189 Sncg Gaba_5,Oprd1,42,0.0,0.0,19.0,13.0,32.0,18.0,-4.872844219207764,13.0,supertype,Allen_WMB_10X_computed
AId,0200 Lamp5 Gaba_2,Oprd1,297,0.0,0.0,20.0,17.0,37.0,20.0,-4.872844219207764,12.0,supertype,Allen_WMB_10X_computed
AId,0239 Sst Chodl Gaba_2,Oprd1,34,0.0,0.0,18.0,11.0,29.0,16.0,-4.872844219207764,16.0,supertype,Allen_WMB_10X_computed
AId,1161 Astro-TE NN_1,Oprd1,178,0.0,0.0,17.0,10.0,27.0,17.0,-4.872844219207764,7.0,supertype,Allen_WMB_10X_computed
AId,1180 OPC NN_2,Oprd1,31,0.0,0.0,13.0,8.0,21.0,13.0,-4.872844219207764,6.0,supertype,Allen_WMB_10X_computed
AId,1182 NFOL NN_2,Oprd1,91,0.0,0.0,16.0,11.0,27.0,16.0,-4.872844219207764,5.0,supertype,Allen_WMB_10X_computed
AId,1183 MFOL NN_3,Oprd1,134,0.0,0.0,18.0,13.0,31.0,18.0,-4.872844219207764,6.0,supertype,Allen_WMB_10X_computed
AId,1186 ABC NN_1,Oprd1,38,0.0,0.0,11.0,7.0,18.0,11.0,-4.872844219207764,5.0,supertype,Allen_WMB_10X_computed
AId,1187 VLMC NN_1,Oprd1,163,0.0,0.0,17.0,14.0,31.0,17.0,-4.872844219207764,7.0,supertype,Allen_WMB_10X_computed
AId,1188 VLMC NN_2,Oprd1,128,0.0,0.0,16.0,12.0,28.0,16.0,-4.872844219207764,6.0,supertype,Allen_WMB_10X_computed
AId,1192 SMC NN_1,Oprd1,333,0.0,0.0,18.0,16.0,34.0,18.0,-4.872844219207764,6.0,supertype,Allen_WMB_10X_computed
AId,0001 CLA-EPd-CTX Car3 Glut_1,Oprk1,5639,7.9566731452941895,95.12324880297925,4.0,4.0,8.0,3.0,3.0248942375183105,1.0,supertype,Allen_WMB_10X_computed
AId,0013 L6 IT CTX Glut_1,Oprk1,832,4.931778907775879,72.23557692307693,9.0,8.0,17.0,8.0,-3.0248942375183105,13.0,supertype,Allen_WMB_10X_computed
AId,0014 L6 IT CTX Glut_2,Oprk1,925,4.760219097137451,71.45945945945947,9.0,10.0,19.0,7.0,-3.1964540481567383,12.0,supertype,Allen_WMB_10X_computed
AId,0003 IT EP-CLA Glut_1,Oprk1,4017,4.6532464027404785,70.07717201891958,9.0,10.0,19.0,8.0,-3.303426742553711,14.0,supertype,Allen_WMB_10X_computed
AId,0002 CLA-EPd-CTX Car3 Glut_2,Oprk1,140,4.335142135620117,60.0,9.0,10.0,19.0,9.0,-3.6215310096740723,14.0,supertype,Allen_WMB_10X_computed
AId,0009 L5/6 IT TPE-ENT Glut_3,Oprk1,583,3.676055431365967,56.43224699828473,13.0,13.0,26.0,11.0,-4.280617713928223,17.0,supertype,Allen_WMB_10X_computed
AId,0017 L6 IT CTX Glut_5,Oprk1,499,2.0376968383789062,33.46693386773547,15.0,13.0,28.0,15.0,-5.918976306915283,20.0,supertype,Allen_WMB_10X_computed
AId,0022 L5 IT CTX Glut_5,Oprk1,302,1.9192560911178589,33.11258278145696,15.0,13.0,28.0,12.0,-6.037417054176331,20.0,supertype,Allen_WMB_10X_computed
AId,0189 Sncg Gaba_5,Oprk1,42,1.5032063722610474,26.190476190476193,10.0,8.0,18.0,9.0,-6.453466773033142,19.0,supertype,Allen_WMB_10X_computed
AId,0226 Sst Gaba_13,Oprk1,501,1.469088077545166,24.9500998003992,14.0,14.0,28.0,13.0,-6.487585067749023,20.0,supertype,Allen_WMB_10X_computed
AId,0015 L6 IT CTX Glut_3,Oprk1,870,1.033225655555725,17.70114942528736,16.0,15.0,31.0,14.0,-6.923447489738464,21.0,supertype,Allen_WMB_10X_computed
AId,0008 L5/6 IT TPE-ENT Glut_2,Oprk1,433,1.021164059638977,18.475750577367204,16.0,14.0,30.0,15.0,-6.935509085655212,21.0,supertype,Allen_WMB_10X_computed
AId,0183 Vip Gaba_11,Oprk1,97,0.8048657178878784,12.371134020618557,11.0,11.0,22.0,10.0,-7.151807427406311,20.0,supertype,Allen_WMB_10X_computed
AId,0016 L6 IT CTX Glut_4,Oprk1,246,0.8016275763511658,14.227642276422763,16.0,15.0,31.0,15.0,-7.155045568943024,21.0,supertype,Allen_WMB_10X_computed
AId,0222 Sst Gaba_9,Oprk1,274,0.779963493347168,13.138686131386862,11.0,9.0,20.0,10.0,-7.1767096519470215,19.0,supertype,Allen_WMB_10X_computed
AId,0223 Sst Gaba_10,Oprk1,653,0.6190243363380432,10.413476263399694,12.0,12.0,24.0,12.0,-7.337648808956146,19.0,supertype,Allen_WMB_10X_computed
AId,0018 L5 IT CTX Glut_1,Oprk1,467,0.5976983308792114,11.134903640256958,15.0,13.0,28.0,13.0,-7.358974814414978,20.0,supertype,Allen_WMB_10X_computed
AId,0180 Vip Gaba_8,Oprk1,76,0.5926852822303772,9.210526315789473,13.0,13.0,26.0,12.0,-7.363987863063812,20.0,supertype,Allen_WMB_10X_computed
AId,0230 Sst Gaba_17,Oprk1,42,0.5823011994361877,9.523809523809524,13.0,10.0,23.0,12.0,-7.374371945858002,18.0,supertype,Allen_WMB_10X_computed
AId,0215 Sst Gaba_2,Oprk1,59,0.5804907083511353,10.16949152542373,15.0,13.0,28.0,15.0,-7.376182436943054,20.0,supertype,Allen_WMB_10X_computed
AId,0175 Vip Gaba_3,Oprk1,562,0.4809172749519348,7.473309608540925,13.0,12.0,25.0,12.0,-7.475755870342255,21.0,supertype,Allen_WMB_10X_computed
AId,0241 Sst Chodl Gaba_4,Oprk1,300,0.46743714809417725,8.0,14.0,14.0,28.0,12.0,-7.489235997200012,20.0,supertype,Allen_WMB_10X_computed
AId,0224 Sst Gaba_11,Oprk1,449,0.45793256163597107,7.795100222717149,14.0,13.0,27.0,13.0,-7.498740583658218,19.0,supertype,Allen_WMB_10X_computed
AId,0188 Sncg Gaba_4,Oprk1,157,0.426675021648407,8.9171974522293,15.0,15.0,30.0,14.0,-7.5299981236457825,20.0,supertype,Allen_WMB_10X_computed
AId,0217 Sst Gaba_4,Oprk1,1461,0.3972671329975128,6.365503080082135,16.0,16.0,32.0,14.0,-7.559406012296677,20.0,supertype,Allen_WMB_10X_computed
AId,0239 Sst Chodl Gaba_2,Oprk1,34,0.37583422660827637,5.88235294117647,17.0,10.0,27.0,15.0,-7.580838918685913,19.0,supertype,Allen_WMB_10X_computed
AId,0190 Sncg Gaba_6,Oprk1,167,0.36453527212142944,7.18562874251497,14.0,14.0,28.0,13.0,-7.59213787317276,21.0,supertype,Allen_WMB_10X_computed
AId,0229 Sst Gaba_16,Oprk1,367,0.3426662087440491,5.722070844686648,16.0,16.0,32.0,14.0,-7.61400693655014,20.0,supertype,Allen_WMB_10X_computed
AId,0185 Sncg Gaba_1,Oprk1,171,0.315011203289032,6.432748538011696,17.0,14.0,31.0,14.0,-7.6416619420051575,21.0,supertype,Allen_WMB_10X_computed
AId,0105 L6b EPd Glut_3,Oprk1,48,0.30032601952552795,6.25,16.0,12.0,28.0,14.0,-7.6563471257686615,21.0,supertype,Allen_WMB_10X_computed
AId,0184 Vip Gaba_12,Oprk1,174,0.2828211188316345,4.022988505747127,15.0,15.0,30.0,13.0,-7.673852026462555,21.0,supertype,Allen_WMB_10X_computed
AId,0026 L4/5 IT CTX Glut_4,Oprk1,3877,0.2827492356300354,5.236007222078927,16.0,16.0,32.0,14.0,-7.673923909664154,21.0,supertype,Allen_WMB_10X_computed
AId,0220 Sst Gaba_7,Oprk1,166,0.2750629782676697,4.819277108433735,15.0,13.0,28.0,15.0,-7.68161016702652,20.0,supertype,Allen_WMB_10X_computed
AId,0205 Pvalb Gaba_1,Oprk1,161,0.2637695372104645,4.3478260869565215,13.0,12.0,25.0,13.0,-7.692903608083725,20.0,supertype,Allen_WMB_10X_computed
AId,1183 MFOL NN_3,Oprk1,134,0.2599222958087921,4.477611940298507,9.0,9.0,18.0,9.0,-7.696750849485397,15.0,supertype,Allen_WMB_10X_computed
AId,0115 L6 CT CTX Glut_2,Oprk1,2789,0.25667092204093933,4.266762280387235,16.0,16.0,32.0,15.0,-7.70000222325325,20.0,supertype,Allen_WMB_10X_computed
AId,0231 Sst Gaba_18,Oprk1,45,0.24382813274860382,4.444444444444445,17.0,12.0,29.0,16.0,-7.712845012545586,20.0,supertype,Allen_WMB_10X_computed
AId,0111 L6b CTX Glut_2,Oprk1,73,0.23296837508678436,4.10958904109589,18.0,14.0,32.0,16.0,-7.723704770207405,20.0,supertype,Allen_WMB_10X_computed
AId,0110 L6b CTX Glut_1,Oprk1,178,0.22096209228038788,3.932584269662921,16.0,15.0,31.0,16.0,-7.735711053013802,20.0,supertype,Allen_WMB_10X_computed
AId,0192 Sncg Gaba_8,Oprk1,151,0.2195988893508911,3.9735099337748347,16.0,15.0,31.0,14.0,-7.737074255943298,21.0,supertype,Allen_WMB_10X_computed
AId,0202 Lamp5 Gaba_4,Oprk1,361,0.20655463635921478,3.6011080332409975,16.0,15.0,31.0,15.0,-7.750118508934975,19.0,supertype,Allen_WMB_10X_computed
AId,0112 L6b CTX Glut_3,Oprk1,114,0.20525580644607544,3.508771929824561,16.0,16.0,32.0,15.0,-7.751417338848114,19.0,supertype,Allen_WMB_10X_computed
AId,0176 Vip Gaba_4,Oprk1,334,0.20325535535812378,3.293413173652695,15.0,14.0,29.0,14.0,-7.753417789936066,21.0,supertype,Allen_WMB_10X_computed
AId,0227 Sst Gaba_14,Oprk1,182,0.19522735476493835,3.8461538461538463,17.0,17.0,34.0,16.0,-7.761445790529251,21.0,supertype,Allen_WMB_10X_computed
AId,0177 Vip Gaba_5,Oprk1,986,0.1899057775735855,3.0425963488843815,14.0,14.0,28.0,13.0,-7.766767367720604,20.0,supertype,Allen_WMB_10X_computed
AId,0174 Vip Gaba_2,Oprk1,378,0.18932947516441345,2.91005291005291,14.0,14.0,28.0,12.0,-7.767343670129776,19.0,supertype,Allen_WMB_10X_computed
AId,0211 Pvalb Gaba_7,Oprk1,38,0.18578366935253143,2.631578947368421,16.0,13.0,29.0,15.0,-7.770889475941658,21.0,supertype,Allen_WMB_10X_computed
AId,0029 L2/3 IT CTX Glut_1,Oprk1,547,0.18250493705272675,2.9250457038391224,16.0,15.0,31.0,16.0,-7.774168208241463,19.0,supertype,Allen_WMB_10X_computed
AId,0200 Lamp5 Gaba_2,Oprk1,297,0.17776308953762054,3.0303030303030303,14.0,13.0,27.0,14.0,-7.778910055756569,21.0,supertype,Allen_WMB_10X_computed
AId,0203 Lamp5 Lhx6 Gaba_1,Oprk1,370,0.1694849580526352,2.9729729729729732,15.0,14.0,29.0,13.0,-7.787188187241554,19.0,supertype,Allen_WMB_10X_computed
AId,0041 L2/3 IT PIR-ENTl Glut_3,Oprk1,207,0.16613616049289703,2.898550724637681,18.0,17.0,35.0,18.0,-7.790536984801292,20.0,supertype,Allen_WMB_10X_computed
AId,0024 L4/5 IT CTX Glut_2,Oprk1,382,0.16164502501487732,2.6178010471204187,15.0,15.0,30.0,15.0,-7.795028120279312,19.0,supertype,Allen_WMB_10X_computed
AId,0094 L5 ET CTX Glut_5,Oprk1,524,0.15569527447223663,2.6717557251908395,14.0,14.0,28.0,13.0,-7.800977870821953,20.0,supertype,Allen_WMB_10X_computed
AId,0119 L6 CT CTX Glut_6,Oprk1,44,0.15533727407455444,2.272727272727273,17.0,14.0,31.0,17.0,-7.801335871219635,20.0,supertype,Allen_WMB_10X_computed
AId,0031 L2/3 IT CTX Glut_3,Oprk1,1908,0.15229164063930511,2.8301886792452833,19.0,19.0,38.0,17.0,-7.804381504654884,21.0,supertype,Allen_WMB_10X_computed
AId,1161 Astro-TE NN_1,Oprk1,178,0.15213599801063538,2.247191011235955,10.0,7.0,17.0,10.0,-7.804537147283554,15.0,supertype,Allen_WMB_10X_computed
AId,0039 L2/3 IT PIR-ENTl Glut_1,Oprk1,135,0.1513558179140091,2.9629629629629632,18.0,17.0,35.0,18.0,-7.80531732738018,22.0,supertype,Allen_WMB_10X_computed
AId,0118 L6 CT CTX Glut_5,Oprk1,5660,0.14962080121040344,2.756183745583039,17.0,17.0,34.0,16.0,-7.807052344083786,20.0,supertype,Allen_WMB_10X_computed
AId,0187 Sncg Gaba_3,Oprk1,635,0.14916105568408966,2.5196850393700787,16.0,15.0,31.0,14.0,-7.8075120896101,20.0,supertype,Allen_WMB_10X_computed
AId,0042 L2/3 IT PIR-ENTl Glut_4,Oprk1,183,0.14812304079532623,2.73224043715847,15.0,14.0,29.0,13.0,-7.808550104498863,19.0,supertype,Allen_WMB_10X_computed
AId,0025 L4/5 IT CTX Glut_3,Oprk1,1804,0.1469821333885193,2.7161862527716183,17.0,17.0,34.0,15.0,-7.80969101190567,22.0,supertype,Allen_WMB_10X_computed
AId,0113 L6b CTX Glut_4,Oprk1,74,0.1442970633506775,2.7027027027027026,18.0,12.0,30.0,18.0,-7.812376081943512,19.0,supertype,Allen_WMB_10X_computed
AId,0007 L5/6 IT TPE-ENT Glut_1,Oprk1,262,0.13904614746570587,2.6717557251908395,17.0,15.0,32.0,16.0,-7.817626997828484,21.0,supertype,Allen_WMB_10X_computed
AId,0090 L5 ET CTX Glut_1,Oprk1,254,0.13807129859924316,2.7559055118110236,15.0,13.0,28.0,15.0,-7.818601846694946,21.0,supertype,Allen_WMB_10X_computed
AId,0091 L5 ET CTX Glut_2,Oprk1,355,0.13433612883090973,2.8169014084507045,17.0,16.0,33.0,15.0,-7.82233701646328,22.0,supertype,Allen_WMB_10X_computed
AId,0218 Sst Gaba_5,Oprk1,559,0.13300055265426636,2.3255813953488373,17.0,17.0,34.0,15.0,-7.823672592639923,20.0,supertype,Allen_WMB_10X_computed
AId,0032 L2/3 IT CTX Glut_4,Oprk1,2721,0.1273307204246521,2.5725836089672915,19.0,19.0,38.0,18.0,-7.829342424869537,20.0,supertype,Allen_WMB_10X_computed
AId,0027 L4/5 IT CTX Glut_5,Oprk1,3721,0.12718157470226288,2.2574576726686373,16.0,16.0,32.0,15.0,-7.829491570591927,21.0,supertype,Allen_WMB_10X_computed
AId,1179 OPC NN_1,Oprk1,4336,0.12498192489147186,1.8911439114391144,11.0,11.0,22.0,11.0,-7.831691220402718,18.0,supertype,Allen_WMB_10X_computed
AId,0212 Pvalb Gaba_8,Oprk1,424,0.12475335597991943,2.1226415094339623,17.0,15.0,32.0,16.0,-7.83191978931427,20.0,supertype,Allen_WMB_10X_computed
AId,0030 L2/3 IT CTX Glut_2,Oprk1,2521,0.1224403977394104,2.380007933359778,16.0,16.0,32.0,15.0,-7.834232747554779,21.0,supertype,Allen_WMB_10X_computed
AId,0186 Sncg Gaba_2,Oprk1,228,0.12177172303199768,2.1929824561403506,15.0,14.0,29.0,13.0,-7.834901422262192,20.0,supertype,Allen_WMB_10X_computed
AId,1181 COP NN_1,Oprk1,556,0.1208968535065651,1.9784172661870503,10.0,10.0,20.0,10.0,-7.835776291787624,16.0,supertype,Allen_WMB_10X_computed
AId,0023 L4/5 IT CTX Glut_1,Oprk1,2389,0.11989302933216095,2.4696525742988698,16.0,16.0,32.0,14.0,-7.8367801159620285,22.0,supertype,Allen_WMB_10X_computed
AId,0104 L6b EPd Glut_2,Oprk1,40,0.11864229291677475,2.5,17.0,13.0,30.0,16.0,-7.838030852377415,19.0,supertype,Allen_WMB_10X_computed
AId,0191 Sncg Gaba_7,Oprk1,111,0.11833258718252182,2.7027027027027026,18.0,15.0,33.0,16.0,-7.838340558111668,20.0,supertype,Allen_WMB_10X_computed
AId,0221 Sst Gaba_8,Oprk1,545,0.11770207434892654,2.385321100917431,17.0,17.0,34.0,15.0,-7.838971070945263,19.0,supertype,Allen_WMB_10X_computed
AId,0208 Pvalb Gaba_4,Oprk1,655,0.11644469946622849,2.1374045801526718,17.0,16.0,33.0,17.0,-7.840228445827961,20.0,supertype,Allen_WMB_10X_computed
AId,0114 L6 CT CTX Glut_1,Oprk1,4563,0.11384163051843643,2.0600482138943677,17.0,17.0,34.0,15.0,-7.842831514775753,19.0,supertype,Allen_WMB_10X_computed
AId,0199 Lamp5 Gaba_1,Oprk1,2788,0.11004288494586945,1.9368723098995695,15.0,14.0,29.0,15.0,-7.84663026034832,20.0,supertype,Allen_WMB_10X_computed
AId,0173 Vip Gaba_1,Oprk1,522,0.10187125205993652,1.532567049808429,17.0,16.0,33.0,17.0,-7.854801893234253,21.0,supertype,Allen_WMB_10X_computed
AId,0214 Sst Gaba_1,Oprk1,578,0.09952033311128616,1.7301038062283738,19.0,19.0,38.0,18.0,-7.857152812182903,22.0,supertype,Allen_WMB_10X_computed
AId,1194 Microglia NN_1,Oprk1,4610,0.09889743477106094,1.3015184381778742,11.0,11.0,22.0,11.0,-7.8577757105231285,15.0,supertype,Allen_WMB_10X_computed
AId,1163 Astro-TE NN_3,Oprk1,8356,0.0986848771572113,1.4480612733365248,13.0,13.0,26.0,13.0,-7.857988268136978,16.0,supertype,Allen_WMB_10X_computed
AId,0178 Vip Gaba_6,Oprk1,528,0.09799469262361526,1.5151515151515151,16.0,15.0,31.0,16.0,-7.858678452670574,20.0,supertype,Allen_WMB_10X_computed
AId,0123 L5 NP CTX Glut_2,Oprk1,2457,0.0941525399684906,1.505901505901506,16.0,16.0,32.0,15.0,-7.862520605325699,19.0,supertype,Allen_WMB_10X_computed
AId,0204 Pvalb chandelier Gaba_1,Oprk1,285,0.09335286915302277,1.4035087719298245,17.0,15.0,32.0,15.0,-7.863320276141167,20.0,supertype,Allen_WMB_10X_computed
AId,1193 Endo NN_1,Oprk1,2903,0.09318745881319046,1.2400964519462625,12.0,12.0,24.0,12.0,-7.863485686480999,15.0,supertype,Allen_WMB_10X_computed
