region_user,subclass,gpcr_gene,n_cells,mean_log2_expr,pct_expr,rank_mean_expr,rank_pct_expr,combined_rank_score,rank_combined,specificity_log2,rank_specificity,taxonomy_level,evidence_source
CP,061 STR D1 Gaba,Crhr1,16660,0.6039777994155884,11.368547418967587,21.0,21.0,42.0,18.0,-2.470293402671814,17.0,subclass,Allen_WMB_10X_computed
CP,055 STR Lhx8 Gaba,Crhr1,178,0.1703736037015915,3.3707865168539324,28.0,23.0,51.0,22.0,-2.903897598385811,19.0,subclass,Allen_WMB_10X_computed
CP,323 Ependymal NN,Crhr1,59,0.10972977429628372,1.694915254237288,21.0,10.0,31.0,21.0,-2.9645414277911186,11.0,subclass,Allen_WMB_10X_computed
CP,030 L6 CT CTX Glut,Crhr1,172,0.08086049556732178,1.744186046511628,30.0,27.0,57.0,25.0,-2.9934107065200806,18.0,subclass,Allen_WMB_10X_computed
CP,335 BAM NN,Crhr1,110,0.07105570286512375,0.9090909090909091,19.0,10.0,29.0,19.0,-3.0032154992222786,11.0,subclass,Allen_WMB_10X_computed
CP,326 OPC NN,Crhr1,1331,0.0547628253698349,0.8264462809917356,25.0,24.0,49.0,24.0,-3.0195083767175674,13.0,subclass,Allen_WMB_10X_computed
CP,331 Peri NN,Crhr1,556,0.04106532782316208,0.539568345323741,21.0,18.0,39.0,21.0,-3.0332058742642403,11.0,subclass,Allen_WMB_10X_computed
CP,327 Oligo NN,Crhr1,3633,0.027368061244487762,0.4404073768235618,24.0,23.0,47.0,24.0,-3.0469031408429146,11.0,subclass,Allen_WMB_10X_computed
CP,045 OB-STR-CTX Inh IMN,Crhr1,1642,0.027358267456293106,0.42630937880633374,27.0,24.0,51.0,25.0,-3.0469129346311092,11.0,subclass,Allen_WMB_10X_computed
CP,054 STR Prox1 Lhx6 Gaba,Crhr1,367,0.026038862764835358,0.544959128065395,28.0,24.0,52.0,27.0,-3.048232339322567,19.0,subclass,Allen_WMB_10X_computed
CP,333 Endo NN,Crhr1,1811,0.01738446205854416,0.27609055770292656,25.0,23.0,48.0,24.0,-3.056886740028858,11.0,subclass,Allen_WMB_10X_computed
CP,334 Microglia NN,Crhr1,2277,0.01277930662035942,0.1756697408871322,28.0,23.0,51.0,28.0,-3.061491895467043,11.0,subclass,Allen_WMB_10X_computed
CP,319 Astro-TE NN,Crhr1,6190,0.010798783041536808,0.16155088852988692,29.0,28.0,57.0,29.0,-3.0634724190458655,14.0,subclass,Allen_WMB_10X_computed
CP,042 OB-out Frmd7 Gaba,Crhr1,30,0.0,0.0,20.0,12.0,32.0,20.0,-3.0742712020874023,14.0,subclass,Allen_WMB_10X_computed
CP,318 Astro-NT NN,Crhr1,111,0.0,0.0,20.0,15.0,35.0,20.0,-3.0742712020874023,13.0,subclass,Allen_WMB_10X_computed
CP,330 VLMC NN,Crhr1,148,0.0,0.0,23.0,15.0,38.0,23.0,-3.0742712020874023,11.0,subclass,Allen_WMB_10X_computed
CP,332 SMC NN,Crhr1,284,0.0,0.0,26.0,20.0,46.0,26.0,-3.0742712020874023,12.0,subclass,Allen_WMB_10X_computed
CP,061 STR D1 Gaba,Drd1,16660,8.769994735717773,99.81992797118848,4.0,3.0,7.0,3.0,0.44353580474853516,1.0,subclass,Allen_WMB_10X_computed
CP,063 STR D1 Sema5a Gaba,Drd1,780,8.326458930969238,99.48717948717949,4.0,3.0,7.0,4.0,-0.44353580474853516,5.0,subclass,Allen_WMB_10X_computed
CP,056 Sst Chodl Gaba,Drd1,230,6.045363903045654,91.73913043478261,11.0,5.0,16.0,6.0,-2.724630832672119,20.0,subclass,Allen_WMB_10X_computed
CP,002 IT EP-CLA Glut,Drd1,37,5.124528408050537,89.1891891891892,10.0,4.0,14.0,8.0,-3.6454663276672363,24.0,subclass,Allen_WMB_10X_computed
CP,004 L6 IT CTX Glut,Drd1,116,4.249538421630859,73.27586206896551,11.0,9.0,20.0,10.0,-4.520456314086914,26.0,subclass,Allen_WMB_10X_computed
CP,064 STR-PAL Chst9 Gaba,Drd1,437,3.8997721672058105,56.06407322654462,7.0,8.0,15.0,6.0,-4.870222568511963,23.0,subclass,Allen_WMB_10X_computed
CP,030 L6 CT CTX Glut,Drd1,172,3.5961527824401855,65.69767441860465,9.0,7.0,16.0,6.0,-5.173841953277588,24.0,subclass,Allen_WMB_10X_computed
CP,332 SMC NN,Drd1,284,1.1960726976394653,16.549295774647888,7.0,7.0,14.0,7.0,-7.573922038078308,28.0,subclass,Allen_WMB_10X_computed
CP,323 Ependymal NN,Drd1,59,0.8403562903404236,11.864406779661017,6.0,6.0,12.0,6.0,-7.92963844537735,29.0,subclass,Allen_WMB_10X_computed
CP,318 Astro-NT NN,Drd1,111,0.7862240076065063,10.81081081081081,8.0,8.0,16.0,8.0,-7.983770728111267,32.0,subclass,Allen_WMB_10X_computed
CP,058 PAL-STR Gaba-Chol,Drd1,30,0.6827439665794373,16.666666666666664,21.0,11.0,32.0,20.0,-8.087250769138336,37.0,subclass,Allen_WMB_10X_computed
CP,014 LA-BLA-BMA-PA Glut,Drd1,76,0.6222619414329529,13.157894736842104,20.0,16.0,36.0,18.0,-8.14773279428482,35.0,subclass,Allen_WMB_10X_computed
CP,055 STR Lhx8 Gaba,Drd1,178,0.6087374091148376,11.797752808988763,19.0,16.0,35.0,15.0,-8.161257326602936,37.0,subclass,Allen_WMB_10X_computed
CP,062 STR D2 Gaba,Drd1,18139,0.5952971577644348,10.419538012018304,22.0,22.0,44.0,19.0,-8.174697577953339,36.0,subclass,Allen_WMB_10X_computed
CP,334 Microglia NN,Drd1,2277,0.5743374228477478,7.64163372859025,8.0,7.0,15.0,8.0,-8.195657312870026,29.0,subclass,Allen_WMB_10X_computed
CP,054 STR Prox1 Lhx6 Gaba,Drd1,367,0.5603187084197998,11.444141689373296,15.0,15.0,30.0,14.0,-8.209676027297974,34.0,subclass,Allen_WMB_10X_computed
CP,333 Endo NN,Drd1,1811,0.5447193384170532,7.233572611816676,9.0,9.0,18.0,8.0,-8.22527539730072,30.0,subclass,Allen_WMB_10X_computed
CP,331 Peri NN,Drd1,556,0.5082552433013916,6.474820143884892,10.0,10.0,20.0,10.0,-8.261739492416382,30.0,subclass,Allen_WMB_10X_computed
CP,042 OB-out Frmd7 Gaba,Drd1,30,0.5026218891143799,6.666666666666667,11.0,10.0,21.0,11.0,-8.267372846603394,32.0,subclass,Allen_WMB_10X_computed
CP,045 OB-STR-CTX Inh IMN,Drd1,1642,0.500903308391571,7.3081607795371495,11.0,11.0,22.0,10.0,-8.269091427326202,30.0,subclass,Allen_WMB_10X_computed
CP,319 Astro-TE NN,Drd1,6190,0.4466213285923004,6.54281098546042,11.0,11.0,22.0,11.0,-8.323373407125473,35.0,subclass,Allen_WMB_10X_computed
CP,327 Oligo NN,Drd1,3633,0.44611990451812744,7.074043490228461,10.0,10.0,20.0,10.0,-8.323874831199646,29.0,subclass,Allen_WMB_10X_computed
CP,326 OPC NN,Drd1,1331,0.4423311650753021,6.7618332081142,14.0,14.0,28.0,13.0,-8.327663570642471,36.0,subclass,Allen_WMB_10X_computed
CP,335 BAM NN,Drd1,110,0.26362550258636475,3.6363636363636362,11.0,8.0,19.0,11.0,-8.506369233131409,31.0,subclass,Allen_WMB_10X_computed
CP,041 OB-in Frmd7 Gaba,Drd1,77,0.18422892689704895,2.5974025974025974,22.0,19.0,41.0,20.0,-8.585765808820724,35.0,subclass,Allen_WMB_10X_computed
CP,330 VLMC NN,Drd1,148,0.1351844072341919,2.027027027027027,18.0,13.0,31.0,18.0,-8.634810328483582,34.0,subclass,Allen_WMB_10X_computed
CP,062 STR D2 Gaba,Drd2,18139,9.260696411132812,99.34946799713325,3.0,4.0,7.0,3.0,0.2365560531616211,4.0,subclass,Allen_WMB_10X_computed
CP,058 PAL-STR Gaba-Chol,Drd2,30,9.024140357971191,100.0,3.0,1.0,4.0,3.0,-0.2365560531616211,10.0,subclass,Allen_WMB_10X_computed
CP,056 Sst Chodl Gaba,Drd2,230,1.5376089811325073,27.82608695652174,17.0,14.0,31.0,12.0,-7.723087430000305,37.0,subclass,Allen_WMB_10X_computed
CP,055 STR Lhx8 Gaba,Drd2,178,1.4825403690338135,27.52808988764045,16.0,14.0,30.0,12.0,-7.778156042098999,35.0,subclass,Allen_WMB_10X_computed
CP,063 STR D1 Sema5a Gaba,Drd2,780,1.380765438079834,23.589743589743588,16.0,15.0,31.0,15.0,-7.8799309730529785,35.0,subclass,Allen_WMB_10X_computed
CP,002 IT EP-CLA Glut,Drd2,37,0.9071954488754272,18.91891891891892,23.0,16.0,39.0,20.0,-8.353500962257385,36.0,subclass,Allen_WMB_10X_computed
CP,323 Ependymal NN,Drd2,59,0.8282625079154968,11.864406779661017,7.0,6.0,13.0,7.0,-8.432433903217316,31.0,subclass,Allen_WMB_10X_computed
CP,004 L6 IT CTX Glut,Drd2,116,0.723487377166748,14.655172413793101,22.0,19.0,41.0,20.0,-8.537209033966064,36.0,subclass,Allen_WMB_10X_computed
CP,064 STR-PAL Chst9 Gaba,Drd2,437,0.6731774210929871,11.441647597254006,19.0,18.0,37.0,15.0,-8.587518990039825,37.0,subclass,Allen_WMB_10X_computed
CP,331 Peri NN,Drd2,556,0.6700604557991028,8.453237410071942,9.0,9.0,18.0,9.0,-8.59063595533371,33.0,subclass,Allen_WMB_10X_computed
CP,330 VLMC NN,Drd2,148,0.6663782000541687,9.45945945945946,8.0,8.0,16.0,8.0,-8.594318211078644,33.0,subclass,Allen_WMB_10X_computed
CP,327 Oligo NN,Drd2,3633,0.6629068851470947,10.569777043765482,6.0,6.0,12.0,6.0,-8.597789525985718,32.0,subclass,Allen_WMB_10X_computed
CP,045 OB-STR-CTX Inh IMN,Drd2,1642,0.6605214476585388,9.866017052375152,10.0,9.0,19.0,9.0,-8.600174963474274,34.0,subclass,Allen_WMB_10X_computed
CP,333 Endo NN,Drd2,1811,0.6552729606628418,8.779679734953065,8.0,8.0,16.0,7.0,-8.60542345046997,33.0,subclass,Allen_WMB_10X_computed
CP,061 STR D1 Gaba,Drd2,16660,0.6189069151878357,11.896758703481392,20.0,19.0,39.0,17.0,-8.641789495944977,36.0,subclass,Allen_WMB_10X_computed
CP,054 STR Prox1 Lhx6 Gaba,Drd2,367,0.5914121866226196,11.716621253405995,14.0,14.0,28.0,13.0,-8.669284224510193,37.0,subclass,Allen_WMB_10X_computed
CP,318 Astro-NT NN,Drd2,111,0.5832178592681885,8.108108108108109,9.0,9.0,18.0,9.0,-8.677478551864624,35.0,subclass,Allen_WMB_10X_computed
CP,030 L6 CT CTX Glut,Drd2,172,0.5823153853416443,12.790697674418606,23.0,21.0,44.0,19.0,-8.678381025791168,37.0,subclass,Allen_WMB_10X_computed
CP,334 Microglia NN,Drd2,2277,0.5765944123268127,7.64163372859025,7.0,7.0,14.0,7.0,-8.684101998806,33.0,subclass,Allen_WMB_10X_computed
CP,332 SMC NN,Drd2,284,0.5650068521499634,7.746478873239436,10.0,10.0,20.0,10.0,-8.69568955898285,34.0,subclass,Allen_WMB_10X_computed
CP,319 Astro-TE NN,Drd2,6190,0.5646785497665405,8.27140549273021,10.0,10.0,20.0,10.0,-8.696017861366272,36.0,subclass,Allen_WMB_10X_computed
CP,326 OPC NN,Drd2,1331,0.5418968200683594,8.264462809917356,12.0,12.0,24.0,11.0,-8.718799591064453,38.0,subclass,Allen_WMB_10X_computed
CP,041 OB-in Frmd7 Gaba,Drd2,77,0.5235018730163574,7.792207792207792,17.0,16.0,33.0,16.0,-8.737194538116455,37.0,subclass,Allen_WMB_10X_computed
CP,042 OB-out Frmd7 Gaba,Drd2,30,0.5000893473625183,6.666666666666667,12.0,10.0,22.0,12.0,-8.760607063770294,36.0,subclass,Allen_WMB_10X_computed
CP,335 BAM NN,Drd2,110,0.4285174310207367,5.454545454545454,7.0,6.0,13.0,7.0,-8.832178980112076,33.0,subclass,Allen_WMB_10X_computed
CP,014 LA-BLA-BMA-PA Glut,Drd2,76,0.4148959219455719,9.210526315789473,22.0,18.0,40.0,20.0,-8.84580048918724,37.0,subclass,Allen_WMB_10X_computed
CP,058 PAL-STR Gaba-Chol,Gabbr1,30,9.17882251739502,100.0,2.0,1.0,3.0,2.0,0.5907621383666992,5.0,subclass,Allen_WMB_10X_computed
CP,061 STR D1 Gaba,Gabbr1,16660,8.58806037902832,99.8139255702281,5.0,4.0,9.0,5.0,-0.5907621383666992,9.0,subclass,Allen_WMB_10X_computed
CP,063 STR D1 Sema5a Gaba,Gabbr1,780,8.525857925415039,99.87179487179488,3.0,2.0,5.0,3.0,-0.6529645919799805,6.0,subclass,Allen_WMB_10X_computed
CP,062 STR D2 Gaba,Gabbr1,18139,8.486557006835938,99.58652626936436,6.0,3.0,9.0,4.0,-0.692265510559082,14.0,subclass,Allen_WMB_10X_computed
CP,056 Sst Chodl Gaba,Gabbr1,230,8.480239868164062,100.0,3.0,1.0,4.0,2.0,-0.698582649230957,10.0,subclass,Allen_WMB_10X_computed
CP,054 STR Prox1 Lhx6 Gaba,Gabbr1,367,8.443461418151855,99.45504087193461,4.0,2.0,6.0,3.0,-0.7353610992431641,7.0,subclass,Allen_WMB_10X_computed
CP,030 L6 CT CTX Glut,Gabbr1,172,8.39218807220459,100.0,3.0,1.0,4.0,2.0,-0.7866344451904297,7.0,subclass,Allen_WMB_10X_computed
CP,064 STR-PAL Chst9 Gaba,Gabbr1,437,8.341496467590332,98.8558352402746,3.0,2.0,5.0,2.0,-0.8373260498046875,6.0,subclass,Allen_WMB_10X_computed
CP,002 IT EP-CLA Glut,Gabbr1,37,8.334627151489258,100.0,3.0,1.0,4.0,3.0,-0.8441953659057617,11.0,subclass,Allen_WMB_10X_computed
CP,014 LA-BLA-BMA-PA Glut,Gabbr1,76,8.230990409851074,100.0,4.0,1.0,5.0,3.0,-0.9478321075439453,10.0,subclass,Allen_WMB_10X_computed
CP,004 L6 IT CTX Glut,Gabbr1,116,7.987380027770996,99.13793103448276,3.0,2.0,5.0,3.0,-1.1914424896240234,10.0,subclass,Allen_WMB_10X_computed
CP,055 STR Lhx8 Gaba,Gabbr1,178,7.965808868408203,99.43820224719101,6.0,2.0,8.0,4.0,-1.2130136489868164,11.0,subclass,Allen_WMB_10X_computed
CP,319 Astro-TE NN,Gabbr1,6190,7.785160064697266,92.10016155088853,2.0,2.0,4.0,2.0,-1.393662452697754,7.0,subclass,Allen_WMB_10X_computed
CP,041 OB-in Frmd7 Gaba,Gabbr1,77,6.668753623962402,84.4155844155844,4.0,3.0,7.0,3.0,-2.510068893432617,15.0,subclass,Allen_WMB_10X_computed
CP,327 Oligo NN,Gabbr1,3633,5.757246971130371,79.38342967244701,1.0,1.0,2.0,1.0,-3.4215755462646484,12.0,subclass,Allen_WMB_10X_computed
CP,326 OPC NN,Gabbr1,1331,5.570486068725586,76.7092411720511,3.0,3.0,6.0,3.0,-3.6083364486694336,14.0,subclass,Allen_WMB_10X_computed
CP,318 Astro-NT NN,Gabbr1,111,5.373046398162842,66.66666666666666,3.0,3.0,6.0,3.0,-3.8057761192321777,16.0,subclass,Allen_WMB_10X_computed
CP,042 OB-out Frmd7 Gaba,Gabbr1,30,5.12315559387207,63.33333333333333,3.0,3.0,6.0,3.0,-4.055666923522949,16.0,subclass,Allen_WMB_10X_computed
CP,045 OB-STR-CTX Inh IMN,Gabbr1,1642,4.428180694580078,60.7795371498173,1.0,1.0,2.0,1.0,-4.750641822814941,15.0,subclass,Allen_WMB_10X_computed
CP,323 Ependymal NN,Gabbr1,59,3.3508999347686768,45.76271186440678,2.0,2.0,4.0,2.0,-5.827922582626343,17.0,subclass,Allen_WMB_10X_computed
CP,330 VLMC NN,Gabbr1,148,3.1859843730926514,43.24324324324324,4.0,4.0,8.0,4.0,-5.992838144302368,18.0,subclass,Allen_WMB_10X_computed
CP,334 Microglia NN,Gabbr1,2277,2.960022211074829,37.8129117259552,1.0,1.0,2.0,1.0,-6.21880030632019,18.0,subclass,Allen_WMB_10X_computed
CP,335 BAM NN,Gabbr1,110,2.695577621459961,34.54545454545455,3.0,2.0,5.0,3.0,-6.483244895935059,20.0,subclass,Allen_WMB_10X_computed
CP,333 Endo NN,Gabbr1,1811,2.567809581756592,33.95913859745996,3.0,3.0,6.0,3.0,-6.611012935638428,21.0,subclass,Allen_WMB_10X_computed
CP,332 SMC NN,Gabbr1,284,2.4039719104766846,32.04225352112676,5.0,5.0,10.0,5.0,-6.774850606918335,23.0,subclass,Allen_WMB_10X_computed
CP,331 Peri NN,Gabbr1,556,2.3070552349090576,29.136690647482016,5.0,5.0,10.0,5.0,-6.871767282485962,24.0,subclass,Allen_WMB_10X_computed
CP,004 L6 IT CTX Glut,Gabbr2,116,9.570425987243652,100.0,2.0,1.0,3.0,2.0,0.13930606842041016,2.0,subclass,Allen_WMB_10X_computed
CP,002 IT EP-CLA Glut,Gabbr2,37,9.431119918823242,100.0,2.0,1.0,3.0,2.0,-0.13930606842041016,8.0,subclass,Allen_WMB_10X_computed
CP,014 LA-BLA-BMA-PA Glut,Gabbr2,76,9.399182319641113,100.0,2.0,1.0,3.0,2.0,-0.17124366760253906,4.0,subclass,Allen_WMB_10X_computed
CP,030 L6 CT CTX Glut,Gabbr2,172,9.064090728759766,99.4186046511628,2.0,2.0,4.0,2.0,-0.5063352584838867,5.0,subclass,Allen_WMB_10X_computed
CP,056 Sst Chodl Gaba,Gabbr2,230,8.171770095825195,99.1304347826087,4.0,2.0,6.0,3.0,-1.398655891418457,13.0,subclass,Allen_WMB_10X_computed
CP,055 STR Lhx8 Gaba,Gabbr2,178,8.150443077087402,97.75280898876404,5.0,4.0,9.0,5.0,-1.41998291015625,13.0,subclass,Allen_WMB_10X_computed
CP,054 STR Prox1 Lhx6 Gaba,Gabbr2,367,7.934572219848633,97.82016348773843,5.0,5.0,10.0,5.0,-1.6358537673950195,12.0,subclass,Allen_WMB_10X_computed
CP,058 PAL-STR Gaba-Chol,Gabbr2,30,7.188806056976318,100.0,6.0,1.0,7.0,6.0,-2.381619930267334,20.0,subclass,Allen_WMB_10X_computed
CP,318 Astro-NT NN,Gabbr2,111,6.028234004974365,72.07207207207207,2.0,2.0,4.0,2.0,-3.542191982269287,14.0,subclass,Allen_WMB_10X_computed
CP,063 STR D1 Sema5a Gaba,Gabbr2,780,5.612142086029053,86.92307692307692,6.0,4.0,10.0,5.0,-3.9582839012145996,19.0,subclass,Allen_WMB_10X_computed
CP,061 STR D1 Gaba,Gabbr2,16660,5.280519962310791,84.39975990396158,9.0,9.0,18.0,8.0,-4.289906024932861,24.0,subclass,Allen_WMB_10X_computed
CP,064 STR-PAL Chst9 Gaba,Gabbr2,437,5.1003737449646,74.59954233409611,6.0,6.0,12.0,5.0,-4.470052242279053,22.0,subclass,Allen_WMB_10X_computed
CP,062 STR D2 Gaba,Gabbr2,18139,4.892754554748535,78.00319753018358,11.0,11.0,22.0,10.0,-4.677671432495117,27.0,subclass,Allen_WMB_10X_computed
CP,319 Astro-TE NN,Gabbr2,6190,4.48121976852417,55.33117932148627,4.0,4.0,8.0,4.0,-5.089206218719482,18.0,subclass,Allen_WMB_10X_computed
CP,326 OPC NN,Gabbr2,1331,4.424461364746094,61.3824192336589,4.0,4.0,8.0,4.0,-5.145964622497559,18.0,subclass,Allen_WMB_10X_computed
CP,042 OB-out Frmd7 Gaba,Gabbr2,30,3.416839838027954,43.333333333333336,6.0,6.0,12.0,6.0,-6.153586149215698,22.0,subclass,Allen_WMB_10X_computed
CP,041 OB-in Frmd7 Gaba,Gabbr2,77,3.0818710327148438,42.857142857142854,10.0,9.0,19.0,8.0,-6.488554954528809,28.0,subclass,Allen_WMB_10X_computed
CP,045 OB-STR-CTX Inh IMN,Gabbr2,1642,0.7097284197807312,9.317904993909867,9.0,10.0,19.0,9.0,-8.860697567462921,37.0,subclass,Allen_WMB_10X_computed
CP,323 Ependymal NN,Gabbr2,59,0.32275739312171936,5.084745762711865,12.0,8.0,20.0,12.0,-9.247668594121933,36.0,subclass,Allen_WMB_10X_computed
CP,330 VLMC NN,Gabbr2,148,0.2886491119861603,4.054054054054054,12.0,11.0,23.0,12.0,-9.281776875257492,37.0,subclass,Allen_WMB_10X_computed
CP,327 Oligo NN,Gabbr2,3633,0.2680136263370514,4.238921001926782,14.0,14.0,28.0,14.0,-9.302412360906601,38.0,subclass,Allen_WMB_10X_computed
CP,332 SMC NN,Gabbr2,284,0.21865613758563995,2.8169014084507045,15.0,14.0,29.0,15.0,-9.351769849658012,37.0,subclass,Allen_WMB_10X_computed
CP,331 Peri NN,Gabbr2,556,0.212324321269989,2.697841726618705,15.0,14.0,29.0,15.0,-9.358101665973663,37.0,subclass,Allen_WMB_10X_computed
CP,334 Microglia NN,Gabbr2,2277,0.15267013013362885,2.0202020202020203,15.0,14.0,29.0,15.0,-9.417755857110023,37.0,subclass,Allen_WMB_10X_computed
CP,335 BAM NN,Gabbr2,110,0.13725288212299347,1.8181818181818181,13.0,9.0,22.0,13.0,-9.433173105120659,37.0,subclass,Allen_WMB_10X_computed
CP,333 Endo NN,Gabbr2,1811,0.1318518966436386,1.8221976808393152,16.0,16.0,32.0,15.0,-9.438574090600014,37.0,subclass,Allen_WMB_10X_computed
CP,056 Sst Chodl Gaba,Galr1,230,6.714596271514893,87.39130434782608,8.0,7.0,15.0,5.0,6.582997053861618,1.0,subclass,Allen_WMB_10X_computed
CP,055 STR Lhx8 Gaba,Galr1,178,0.13159921765327454,2.247191011235955,30.0,25.0,55.0,24.0,-6.582997053861618,32.0,subclass,Allen_WMB_10X_computed
CP,054 STR Prox1 Lhx6 Gaba,Galr1,367,0.010865277610719204,0.2724795640326975,36.0,25.0,61.0,35.0,-6.703730993904173,29.0,subclass,Allen_WMB_10X_computed
CP,326 OPC NN,Galr1,1331,0.004782147239893675,0.07513148009015778,33.0,28.0,61.0,32.0,-6.709814124274999,24.0,subclass,Allen_WMB_10X_computed
CP,333 Endo NN,Galr1,1811,0.0037914614658802748,0.05521811154058532,31.0,26.0,57.0,30.0,-6.710804810049012,22.0,subclass,Allen_WMB_10X_computed
CP,061 STR D1 Gaba,Galr1,16660,0.002959038596600294,0.060024009603841535,36.0,36.0,72.0,33.0,-6.711637232918292,32.0,subclass,Allen_WMB_10X_computed
CP,062 STR D2 Gaba,Galr1,18139,0.0018155170837417245,0.03307789845085175,37.0,37.0,74.0,34.0,-6.712780754431151,32.0,subclass,Allen_WMB_10X_computed
CP,319 Astro-TE NN,Galr1,6190,0.0009735660278238356,0.01615508885298869,36.0,32.0,68.0,36.0,-6.713622705487069,24.0,subclass,Allen_WMB_10X_computed
CP,002 IT EP-CLA Glut,Galr1,37,0.0,0.0,35.0,22.0,57.0,32.0,-6.714596271514893,33.0,subclass,Allen_WMB_10X_computed
CP,004 L6 IT CTX Glut,Galr1,116,0.0,0.0,35.0,28.0,63.0,32.0,-6.714596271514893,32.0,subclass,Allen_WMB_10X_computed
CP,014 LA-BLA-BMA-PA Glut,Galr1,76,0.0,0.0,28.0,21.0,49.0,26.0,-6.714596271514893,31.0,subclass,Allen_WMB_10X_computed
CP,030 L6 CT CTX Glut,Galr1,172,0.0,0.0,34.0,29.0,63.0,29.0,-6.714596271514893,30.0,subclass,Allen_WMB_10X_computed
CP,041 OB-in Frmd7 Gaba,Galr1,77,0.0,0.0,29.0,21.0,50.0,27.0,-6.714596271514893,29.0,subclass,Allen_WMB_10X_computed
CP,042 OB-out Frmd7 Gaba,Galr1,30,0.0,0.0,20.0,12.0,32.0,20.0,-6.714596271514893,26.0,subclass,Allen_WMB_10X_computed
CP,045 OB-STR-CTX Inh IMN,Galr1,1642,0.0,0.0,37.0,29.0,66.0,35.0,-6.714596271514893,22.0,subclass,Allen_WMB_10X_computed
CP,058 PAL-STR Gaba-Chol,Galr1,30,0.0,0.0,32.0,15.0,47.0,31.0,-6.714596271514893,32.0,subclass,Allen_WMB_10X_computed
CP,063 STR D1 Sema5a Gaba,Galr1,780,0.0,0.0,34.0,32.0,66.0,32.0,-6.714596271514893,32.0,subclass,Allen_WMB_10X_computed
CP,064 STR-PAL Chst9 Gaba,Galr1,437,0.0,0.0,37.0,33.0,70.0,33.0,-6.714596271514893,31.0,subclass,Allen_WMB_10X_computed
CP,318 Astro-NT NN,Galr1,111,0.0,0.0,20.0,15.0,35.0,20.0,-6.714596271514893,24.0,subclass,Allen_WMB_10X_computed
CP,323 Ependymal NN,Galr1,59,0.0,0.0,22.0,11.0,33.0,22.0,-6.714596271514893,23.0,subclass,Allen_WMB_10X_computed
CP,327 Oligo NN,Galr1,3633,0.0,0.0,34.0,32.0,66.0,34.0,-6.714596271514893,22.0,subclass,Allen_WMB_10X_computed
CP,330 VLMC NN,Galr1,148,0.0,0.0,23.0,15.0,38.0,23.0,-6.714596271514893,25.0,subclass,Allen_WMB_10X_computed
CP,331 Peri NN,Galr1,556,0.0,0.0,28.0,21.0,49.0,28.0,-6.714596271514893,23.0,subclass,Allen_WMB_10X_computed
CP,332 SMC NN,Galr1,284,0.0,0.0,26.0,20.0,46.0,26.0,-6.714596271514893,22.0,subclass,Allen_WMB_10X_computed
CP,334 Microglia NN,Galr1,2277,0.0,0.0,32.0,27.0,59.0,32.0,-6.714596271514893,22.0,subclass,Allen_WMB_10X_computed
CP,335 BAM NN,Galr1,110,0.0,0.0,26.0,11.0,37.0,26.0,-6.714596271514893,22.0,subclass,Allen_WMB_10X_computed
CP,056 Sst Chodl Gaba,Gpr101,230,0.9241074323654175,16.956521739130434,20.0,17.0,37.0,15.0,0.29513466358184814,5.0,subclass,Allen_WMB_10X_computed
CP,061 STR D1 Gaba,Gpr101,16660,0.6289727687835693,11.770708283313326,19.0,20.0,39.0,17.0,-0.29513466358184814,8.0,subclass,Allen_WMB_10X_computed
CP,058 PAL-STR Gaba-Chol,Gpr101,30,0.34201475977897644,6.666666666666667,24.0,13.0,37.0,23.0,-0.582092672586441,14.0,subclass,Allen_WMB_10X_computed
CP,055 STR Lhx8 Gaba,Gpr101,178,0.2898142337799072,5.056179775280898,25.0,21.0,46.0,20.0,-0.6342931985855103,7.0,subclass,Allen_WMB_10X_computed
CP,062 STR D2 Gaba,Gpr101,18139,0.2665824592113495,4.9230938861017695,26.0,26.0,52.0,23.0,-0.657524973154068,13.0,subclass,Allen_WMB_10X_computed
CP,063 STR D1 Sema5a Gaba,Gpr101,780,0.14795157313346863,2.8205128205128207,28.0,27.0,55.0,26.0,-0.7761558592319489,7.0,subclass,Allen_WMB_10X_computed
CP,064 STR-PAL Chst9 Gaba,Gpr101,437,0.09699510037899017,1.6018306636155606,30.0,28.0,58.0,26.0,-0.8271123319864273,5.0,subclass,Allen_WMB_10X_computed
CP,335 BAM NN,Gpr101,110,0.06739375740289688,0.9090909090909091,23.0,10.0,33.0,23.0,-0.8567136749625206,4.0,subclass,Allen_WMB_10X_computed
CP,030 L6 CT CTX Glut,Gpr101,172,0.02551981247961521,0.5813953488372093,32.0,28.0,60.0,27.0,-0.8985876198858023,8.0,subclass,Allen_WMB_10X_computed
CP,045 OB-STR-CTX Inh IMN,Gpr101,1642,0.021541127935051918,0.3045066991473812,29.0,25.0,54.0,27.0,-0.9025663044303656,4.0,subclass,Allen_WMB_10X_computed
CP,334 Microglia NN,Gpr101,2277,0.020190633833408356,0.2635046113306983,25.0,22.0,47.0,25.0,-0.9039167985320091,4.0,subclass,Allen_WMB_10X_computed
CP,326 OPC NN,Gpr101,1331,0.019067760556936264,0.30052592036063114,29.0,26.0,55.0,28.0,-0.9050396718084812,5.0,subclass,Allen_WMB_10X_computed
CP,319 Astro-TE NN,Gpr101,6190,0.015015263110399246,0.22617124394184168,28.0,27.0,55.0,28.0,-0.9090921692550182,6.0,subclass,Allen_WMB_10X_computed
