region_user,subclass,gene,n_cells,mean_log2_expr,pct_expr,is_nonneuronal,is_anchor_subclass,specificity_log2_vs_neuronal,specificity_log2_vs_neuronal_competitor_mean,specificity_log2_vs_panel,specificity_log2_vs_panel_competitor_mean,in_subclass_name,cell_type_label,role,n_anchors_passing,uniqueness,rank_key,rank_within_subclass,roi_clean,contaminating_subclass_in_roi
BMAp,113 MEA-COA-BMA Ccdc42 Glut,Nrgn,9654,10.616,100.0,False,True,0.3179,10.2981,0.7361,9.8799,False,Posterior BMA glutamatergic / pallial amygdala VGLUT1,target,1,UNIQUE_to_subclass,20.7361,8,False,
BMAp,113 MEA-COA-BMA Ccdc42 Glut,Drd1,9654,2.9714,51.54,False,True,-4.697,7.6684,0.6799,2.2915,False,Posterior BMA glutamatergic / pallial amygdala VGLUT1,target,1,UNIQUE_to_subclass,20.6799,9,False,"061 STR D1 Gaba in same dissection is higher (7.67, 97%)"
BMAp,113 MEA-COA-BMA Ccdc42 Glut,Zfp804b,9654,8.2109,89.26,False,True,-3.377,11.5879,0.5567,7.6542,False,Posterior BMA glutamatergic / pallial amygdala VGLUT1,target,1,UNIQUE_to_subclass,20.5567,10,False,"051 Pvalb chandelier Gaba in same dissection is higher (11.59, 100%)"
BMAp,119 SI-MA-LPO-LHA Skor1 Glut,Skor1,2180,3.1529,53.58,False,True,3.0667,0.0862,3.1396,0.0133,True,BMA/MEA VGLUT2-like excitatory,target,1,UNIQUE_to_subclass,123.1396,1,True,
BMAp,119 SI-MA-LPO-LHA Skor1 Glut,Tcf7l2,2180,4.5668,44.82,False,True,4.1419,0.4249,4.4544,0.1124,False,BMA/MEA VGLUT2-like excitatory,target,1,UNIQUE_to_subclass,24.4544,2,True,
BMAp,119 SI-MA-LPO-LHA Skor1 Glut,Sox5,2180,6.1986,74.13,False,True,-3.1568,9.3554,3.9063,2.2923,False,BMA/MEA VGLUT2-like excitatory,target,1,UNIQUE_to_subclass,23.9063,3,False,"035 OB Eomes Ms4a15 Glut in same dissection is higher (9.36, 100%)"
BMAp,119 SI-MA-LPO-LHA Skor1 Glut,Tbr1,2180,4.8555,77.29,False,True,-3.0385,7.894,2.7054,2.1501,False,BMA/MEA VGLUT2-like excitatory,target,1,UNIQUE_to_subclass,22.7054,4,False,"035 OB Eomes Ms4a15 Glut in same dissection is higher (7.89, 98%)"
BMAp,119 SI-MA-LPO-LHA Skor1 Glut,Ptpru,2180,5.0349,77.71,False,True,0.0239,5.011,2.0302,3.0047,False,BMA/MEA VGLUT2-like excitatory,target,1,UNIQUE_to_subclass,22.0302,5,False,
BMAp,119 SI-MA-LPO-LHA Skor1 Glut,Cbln2,2180,3.3199,50.09,False,True,-6.4217,9.7416,1.9182,1.4017,False,BMA/MEA VGLUT2-like excitatory,target,1,UNIQUE_to_subclass,21.9182,6,False,"077 CEA-BST Gal Avp Gaba in same dissection is higher (9.74, 100%)"
BMAp,119 SI-MA-LPO-LHA Skor1 Glut,Deptor,2180,3.2905,52.75,False,True,-5.8062,9.0967,1.4879,1.8026,False,BMA/MEA VGLUT2-like excitatory,target,1,UNIQUE_to_subclass,21.4879,7,False,"009 L2/3 IT PIR-ENTl Glut in same dissection is higher (9.10, 100%)"
BMAp,119 SI-MA-LPO-LHA Skor1 Glut,Nxph4,2180,4.4784,64.95,False,True,-2.3681,6.8465,1.4584,3.02,False,BMA/MEA VGLUT2-like excitatory,target,1,UNIQUE_to_subclass,21.4584,8,False,"117 LHA Barhl2 Glut in same dissection is higher (6.85, 94%)"
BMAp,119 SI-MA-LPO-LHA Skor1 Glut,Npnt,2180,2.1452,33.72,False,True,-3.0379,5.1831,1.337,0.8082,False,BMA/MEA VGLUT2-like excitatory,target,1,UNIQUE_to_subclass,21.337,9,False,"009 L2/3 IT PIR-ENTl Glut in same dissection is higher (5.18, 79%)"
BMAp,119 SI-MA-LPO-LHA Skor1 Glut,Fst,2180,1.6685,25.32,False,True,-0.2246,1.8931,1.1929,0.4756,False,BMA/MEA VGLUT2-like excitatory,target,1,UNIQUE_to_subclass,21.1929,10,False,"079 CEA-BST Six3 Cyp26b1 Gaba in same dissection is higher (1.89, 31%)"
BMAp,119 SI-MA-LPO-LHA Skor1 Glut,Tle4,2180,6.6477,90.28,False,True,-2.2491,8.8968,1.0966,5.5511,False,BMA/MEA VGLUT2-like excitatory,target,1,UNIQUE_to_subclass,21.0966,11,False,"077 CEA-BST Gal Avp Gaba in same dissection is higher (8.90, 100%)"
BMAp,119 SI-MA-LPO-LHA Skor1 Glut,Drd2,2180,1.8591,28.85,False,True,-5.6291,7.4882,1.0654,0.7937,False,BMA/MEA VGLUT2-like excitatory,target,1,UNIQUE_to_subclass,21.0654,12,False,"062 STR D2 Gaba in same dissection is higher (7.49, 94%)"
BMAp,120 MEA Otp Foxp2 Glut,Foxp2,1504,9.2739,99.0,False,True,-1.7089,10.9828,3.5023,5.7716,True,BMA/MEA VGLUT2-like excitatory,target,1,UNIQUE_to_subclass,123.5023,1,False,"063 STR D1 Sema5a Gaba in same dissection is higher (10.98, 99%)"
BMAp,120 MEA Otp Foxp2 Glut,Otp,1504,7.9739,97.87,False,True,-0.2252,8.1991,0.6914,7.2825,True,BMA/MEA VGLUT2-like excitatory,target,1,UNIQUE_to_subclass,120.6914,2,False,"131 LHA-AHN-PVH Otp Trh Glut in same dissection is higher (8.20, 98%)"
BMAp,120 MEA Otp Foxp2 Glut,Trh,1504,4.2877,63.96,False,True,0.0133,4.2744,2.6376,1.6501,False,BMA/MEA VGLUT2-like excitatory,target,1,UNIQUE_to_subclass,22.6376,3,False,
